date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_efv.us,w_gld.us,w_gsg.us,w_ief.us,w_ijh.us,w_ijr.us,w_lqd.us,w_mchi.us,w_mtum.us,w_qqq.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vtv.us,w_vwo.us
2022-04-01,-0.02542913711111644,-0.02542913711111644,0.0,0,False,0.0,1.6202061550440137,-0.016638361800240586,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
2022-05-01,0.005794148985364261,0.005794148985364261,0.0,0,False,0.0,1.5886345385265506,-0.04379714098540466,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
2022-06-01,0.006143792128511016,0.0021437921285110163,1.0,5,True,0.004,1.5914479664311643,-0.04210373212340279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-01,0.02460984977393177,0.02460984977393177,0.0,0,False,0.0,1.601225491920259,-0.03621861657289238,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.05340684785909511,-0.05340684785909511,0.0,0,False,0.0,1.6406314107306066,-0.012500101511839223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,-0.03021207400233783,-0.03021207400233783,0.0,0,False,0.0,1.5530104585848645,-0.06523935835126826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,-0.026304962236883167,-0.026304962236883167,0.0,0,False,0.0,1.4913326445322406,-0.10236337945532281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.04554623633082078,0.04554623633082078,0.0,0,False,0.0,1.452103195635189,-0.12597567686119382,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.01980097481722176,-0.01980097481722176,0.0,0,False,0.0,1.518241030960329,-0.0861671584806285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.03294312648917419,0.03294312648917419,0.0,0,False,0.0,1.4766158199165345,-0.11122147074811728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,-0.049242804131982676,-0.049242804131982676,0.0,0,False,0.0,1.5252601616479604,-0.08194232723811035,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.04841772151898738,0.04841772151898738,0.0,0,False,0.0,1.4501520742576133,-0.12715006139978813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.010765670590602738,-0.010765670590602738,0.0,0,False,0.0,1.5162349535908715,-0.08737462115977856,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.008480383342563014,0.004480383342563014,1.0,5,True,0.004,1.4939120208723842,-0.10081084677955243,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
2023-06-01,0.025330118067906943,0.024330118067906942,0.25,2,True,0.001,1.505074386521956,-0.09409219268470537,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2023-07-01,0.029184433189720194,0.028184433189720193,0.25,2,True,0.001,1.5407341688360479,-0.07262848597705784,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2023-08-01,-0.015405152200784367,-0.016405152200784368,0.25,2,True,0.001,1.5825298087046855,-0.047471592199711754,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2023-09-01,-0.0385607066763588,-0.0395607066763588,0.25,2,True,0.001,1.556592545443172,-0.06308329186014883,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2023-10-01,-0.01576086754992112,-0.01676086754992112,0.25,2,True,0.001,1.5029881772956268,-0.09534788691666429,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.04349419783338848,0.04249419783338848,0.25,2,True,0.001,1.4763426594445441,-0.11138588667761684,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.01869673668528682,0.017696736685286818,0.25,2,True,0.001,1.5390144441451519,-0.07366359230659669,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.014456487439850535,0.012456487439850535,0.5,4,True,0.002,1.5803412974992073,-0.04878886223313594,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.06627492864915518,0.06527492864915518,0.25,2,True,0.001,1.5983811255472933,-0.03793064737164209,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.016966165593264693,0.016966165593264693,0.0,0,False,0.0,1.7043137205970968,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-04-01,-0.053241552524308094,-0.053241552524308094,0.0,0,False,0.0,1.7332293894036195,-0.0015312696885665389,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-05-01,0.052147805042414175,0.051147805042414174,0.25,2,True,0.001,1.6393086162651815,-0.05563660374228441,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-06-01,0.03552007631259588,0.03552007631259588,0.0,0,False,0.0,1.719156618347601,-0.017814492437154716,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-07-01,-0.01289002239752654,-0.01289002239752654,0.0,0,False,0.0,1.7802211926246119,-0.006493101691440906,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-08-01,0.01816981411352664,0.01816981411352664,0.0,0,False,0.0,1.7572741015791298,-0.05002870447537422,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-09-01,0.042549349244183854,0.04154934924418385,0.25,2,True,0.001,1.8280962242528636,-0.011742711659733063,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0
2024-10-01,-0.018951373099483443,-0.019951373099483444,0.25,2,True,0.001,1.9020706737732005,-0.009599777259294284,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2024-11-01,0.035839425652794576,0.033839425652794575,0.5,4,True,0.002,1.8622917751273917,-0.044257080886675126,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2024-12-01,-0.040410034181781296,-0.0414100341817813,0.25,2,True,0.001,1.930810740388489,-0.00909260411246715,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2025-01-01,0.037597171380086114,0.03659717138008611,0.25,2,True,0.001,1.8025163951703467,-0.07493428028919435,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2025-02-01,0.015585891807781221,0.01458589180778122,0.25,2,True,0.001,1.8728210167448989,-0.03885339052302228,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-01,0.019418454026828263,0.018418454026828263,0.25,2,True,0.001,1.920106037889031,-0.034745798672606965,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-01,-0.018599973683157384,-0.019599973683157385,0.25,2,True,0.001,1.9534787030465182,-0.020172446363696195,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.06084597177599882,0.05984597177599882,0.25,2,True,0.001,1.9152269065286656,-0.0393588158622884,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,0.007029288116078586,0.007029288116078586,0.0,0,False,0.0,2.0052004402657437,-0.008962417589938654,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0.007665396743540415,0.007665396743540415,0.0,0,False,0.0,2.0192955718908596,-0.005348500119076283,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,0.045158749600321235,0.044158749600321234,0.25,2,True,0.001,2.0327394993182857,-0.026854325590778605,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-01,0.0725277318196802,0.0725277318196802,0.0,0,False,0.0,2.116229975498893,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,0.008386873822677388,0.008386873822677388,0.0,0,False,0.0,2.2697153356306443,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,0.0036942561089414183,0.0026942561089414183,0.25,2,True,0.001,2.28659146910977,-0.018900932279527938,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2025-12-01,0.009281760878514206,0.008281760878514205,0.25,2,True,0.001,2.290450941204679,-0.01724496332951586,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,0.04160470507783007,0.04060470507783007,0.25,2,True,0.001,2.192492736413563,-0.06138422179371639,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2026-02-01,0.055788799235895026,0.054788799235895025,0.25,2,True,0.001,2.3059955460014643,-0.04073986936434537,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25
2026-03-01,-0.0038573788720781543,-0.004857378872078154,0.25,2,True,0.001,2.4550694225199083,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2026-04-01,0.02783409306336826,0.02783409306336826,0.0,0,False,0.0,2.443153690310394,-0.004853521493206503,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
2026-05-01,0.012259375378248588,0.010259375378248588,0.5,4,True,0.002,2.506134344179616,-0.007083529055291193,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-01,-0.012583770264611077,-0.013583770264611078,0.25,2,True,0.001,2.534321127867382,-0.012504218022289404,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,0.0,-0.001,0.25,2,True,0.001,2.499927383204531,-0.026757582445798622,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
