date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_shy.us,w_vt.us,w_xle.us,w_xlk.us
2021-08-01,0.03817192913584875,0.03817192913584875,0.0,0,False,0.0,4.2559802713738,-0.006558887656184842,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-09-01,-0.04271717508790352,-0.04271717508790352,0.0,0,False,0.0,4.418439248696249,-0.004163987999338703,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2021-10-01,0.06164784792013509,0.06084784792013509,0.2,2,True,0.0008,4.226312248889869,-0.047465926651384716,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
2021-11-01,0.004932757178388016,0.004932757178388016,0.0,0,False,0.0,4.48685530367244,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
2021-12-01,0.061473020525387057,0.061473020525387057,0.0,0,False,0.0,4.508987871380017,-0.03701011075238558,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
2022-01-01,-0.04400531695607035,-0.04400531695607035,0.0,0,False,0.0,4.515677678158395,-0.06187669136346918,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
2022-02-01,0.021352794771198315,0.018152794771198313,0.8,3,True,0.0032,4.303149566337473,-0.10602899576820457,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
2022-03-01,0.08429194799140798,0.08349194799140798,0.2,2,True,0.0008,4.391517808828528,-0.08767066421033476,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2022-04-01,0.00573980861824448,0.00573980861824448,0.0,0,False,0.0,4.761687399573646,-0.02397619154202968,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2022-05-01,0.13565388160244637,0.13565388160244637,0.0,0,False,0.0,4.71446480234419,-0.06402598518431002,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2022-06-01,-0.1524482979651455,-0.1524482979651455,0.0,0,False,0.0,5.35400025246029,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2022-07-01,0.0,-0.004,1.0,3,True,0.004,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,0.0,0.0,0.0,0,False,0.0,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,4.5196408585610905,-0.19116949487385715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.08754638218923949,0.08354638218923949,1.0,2,True,0.004,4.5188878542845785,-0.1913042517822915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-02-01,-0.04030280413690157,-0.04030280413690157,0.0,0,False,0.0,4.8948421368963,-0.12402384127507571,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023-03-01,0.0806544202066588,0.0766544202066588,1.0,2,True,0.004,4.678776007880027,-0.16269082428144677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.02295693641774186,-0.02615693641774186,0.8,2,True,0.0032,5.018537870679583,-0.10188737380590296,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0
2023-05-01,0.01928026580543092,0.01608026580543092,0.8,3,True,0.0032,4.871996529205568,-0.12811226887069038,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2023-06-01,0.03232920756703088,0.02992920756703088,0.6000000000000001,2,True,0.0024000000000000002,4.954011685490289,-0.1134349167620341,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2023-07-01,0.029422345268913432,0.028622345268913434,0.2,2,True,0.0008,5.122442897065627,-0.08329263196534775,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2023-08-01,-0.0025432396012836644,-0.0033432396012836644,0.2,2,True,0.0008,5.264723503935013,-0.05783023379584851,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
2023-09-01,-0.049418611582089114,-0.049418611582089114,0.0,0,False,0.0,5.251334050629997,-0.060226397256390896,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
2023-10-01,-0.0009263023061065528,-0.0009263023061065528,0.0,0,False,0.0,4.970759318758193,-0.110437776701649,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
2023-11-01,0.10529578157445738,0.10449578157445738,0.2,2,True,0.0008,4.962181969023774,-0.11197277081632362,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2023-12-01,0.015761901489003183,0.015761901489003183,0.0,0,False,0.0,5.484678797766816,-0.018467249660027996,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-01-01,0.06139031764037357,0.06139031764037357,0.0,0,False,0.0,5.4732097524813685,-0.042194461906666314,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-02-01,0.051975649446866834,0.051975649446866834,0.0,0,False,0.0,5.809211837698591,-0.015050636098058345,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-03-01,-0.0022473228737105886,-0.0022473228737105886,0.0,0,False,0.0,6.111149395737401,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-04-01,-0.06428192983661479,-0.06428192983661479,0.0,0,False,0.0,6.097415669915699,-0.004783410692539403,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-05-01,0.07857178600386412,0.07857178600386412,0.0,0,False,0.0,5.7054620236375015,-0.06875785365863674,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-06-01,0.07385143254748168,0.07385143254748168,0.0,0,False,0.0,6.14059602399441,-0.0231311591004687,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-07-01,-0.061578088011267476,-0.061578088011267476,0.0,0,False,0.0,6.594087837061771,-0.011163955399066228,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-08-01,0.0017397252846066192,0.0017397252846066192,0.0,0,False,0.0,6.188036515877154,-0.0976356991871985,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-09-01,0.04555791532618461,0.04555791532618461,0.0,0,False,0.0,6.462707359729511,-0.057582095215961915,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-10-01,0.014077663332048252,0.014077663332048252,0.0,0,False,0.0,6.757134834401981,-0.025976167460151856,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2024-11-01,-0.017606689113556187,-0.02080668911355619,0.8,3,True,0.0032,6.830332273278139,-0.04165956866109499,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2024-12-01,0.0033753842720118947,0.0033753842720118947,0.0,0,False,0.0,6.745226166402896,-0.053600513831724594,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-01-01,-0.010216392079049586,-0.013416392079049586,0.8,3,True,0.0032,6.464847737287834,-0.09293944698252632,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2025-02-01,0.013131397092980902,0.009931397092980902,0.8,3,True,0.0032,6.456156332294218,-0.09415890812691452,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-03-01,0.05345843105164319,0.05345843105164319,0.0,0,False,0.0,6.4910140680857324,-0.0892681390958634,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-04-01,0.02623596847197638,0.02543596847197638,0.2,2,True,0.0008,6.832543085302863,-0.04134937722902199,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
2025-05-01,0.050541650597698905,0.050541650597698905,0.0,0,False,0.0,7.011801470272292,-0.032824273775746926,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
2025-06-01,-0.0022414203388160473,-0.0022414203388160473,0.0,0,False,0.0,7.209198994666189,-0.019800107533039957,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0
2025-07-01,0.009566374471487072,0.008766374471487072,0.2,2,True,0.0008,7.18728571729344,-0.02277954979011443,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-08-01,0.044594806972534824,0.044594806972534824,0.0,0,False,0.0,7.256041983898643,-0.018771138267358434,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-09-01,0.09416774953830159,0.09416774953830159,0.0,0,False,0.0,7.452417201237406,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-10-01,0.041348300979358446,0.041348300979358446,0.0,0,False,0.0,8.15419455769846,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-11-01,0.034912371111683244,0.034912371111683244,0.0,0,False,0.0,8.470872004393563,-0.06251230264215402,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2025-12-01,0.01941913594893494,0.01941913594893494,0.0,0,False,0.0,8.76661023145052,-0.029782384239359416,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2026-01-01,0.06028102724522522,0.06028102724522522,0.0,0,False,0.0,8.436131776960847,-0.09253456298284013,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2026-02-01,0.10915084537079135,0.10915084537079135,0.0,0,False,0.0,9.228909114736556,-0.08832980619627562,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2026-03-01,-0.09191204139477083,-0.09191204139477083,0.0,0,False,0.0,10.115893480323708,-0.0007097854091497879,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2
2026-04-01,-0.026811982143054403,-0.027611982143054402,0.2,2,True,0.0008,9.178772163167094,-0.09328254370683065,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0
2026-05-01,-0.02639346536187899,-0.02959346536187899,0.8,3,True,0.0032,8.904086540352028,-0.12041713695870682,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0
2026-06-01,-0.0650463654074583,-0.06824636540745829,0.8,2,True,0.0032,8.64133579477993,-0.14637275318157006,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8
2026-07-01,0.0,-0.0008,0.2,2,True,0.0008,8.072784910416878,-0.20253658451748402,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2026-08-01,0.0,-0.004,1.0,3,True,0.004,7.896333370510546,-0.21996720471142484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
