date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ijr.us,w_ivv.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2017-01-01,0.010017183787794908,0.008683850454461574,0.33333333333333337,4,True,0.0013333333333333335,1.6168230942482722,-0.04310230992208863,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.1,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.4
2017-02-01,0.03214934442085053,0.03164564071714683,0.12592592592592597,2,True,0.0005037037037037038,1.6300202884952042,-0.0352917060685668,0.0,0.12592592592592597,0.0,0.0,0.0,0.0,0.0,0.12592592592592597,0.08666666666666666,0.0,0.12592592592592597,0.1888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2017-03-01,-0.009374544074538405,-0.009752321852316182,0.09444444444444446,4,True,0.0003777777777777778,1.6817887896224157,-0.004653128896055292,0.0,0.15740740740740744,0.0,0.0,0.0,0.0,0.0,0.15740740740740744,0.08666666666666666,0.0,0.15740740740740744,0.09444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2017-04-01,0.021795583307168003,0.020888175899760594,0.22685185185185186,5,True,0.0009074074074074074,1.6726132513678305,-0.010083563055654166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962965,0.08333333333333333,0.0,0.12962962962962965,0.19444444444444445,0.12962962962962965,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
2017-05-01,0.01985649621841863,0.019100940662863077,0.18888888888888894,5,True,0.0007555555555555558,1.706227886390508,0.0,0.0,0.0,0.09444444444444446,0.0,0.0,0.0,0.0,0.09444444444444446,0.08666666666666666,0.0,0.09444444444444446,0.2833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2017-06-01,-0.02024370955204635,-0.02171037621871302,0.36666666666666675,6,True,0.001466666666666667,1.7375554361599013,0.0,0.0,0.0,0.12222222222222225,0.0,0.0,0.0,0.18333333333333335,0.0,0.09,0.0,0.12222222222222225,0.0,0.0,0.0,0.12222222222222225,0.0,0.0,0.0,0.0,0.36
2017-07-01,0.03294033569007956,0.03105144680119067,0.4722222222222223,7,True,0.0018888888888888894,1.710243488116606,-0.023810882205105743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444444444444446,0.08666666666666666,0.0,0.09444444444444446,0.2833333333333334,0.0,0.0,0.0,0.0,0.0,0.09444444444444446,0.0,0.3466666666666666
2017-08-01,0.012346370580858811,0.011979703914192145,0.0916666666666667,4,True,0.0003666666666666668,1.7625960880802083,-0.002881153405226544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222222222222225,0.09,0.0,0.12222222222222225,0.18333333333333335,0.0,0.0,0.0,0.0,0.0,0.12222222222222225,0.0,0.36
2017-09-01,0.015937511836731186,0.01518195628117563,0.18888888888888894,5,True,0.0007555555555555558,1.7830095711549676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444444444444446,0.15740740740740744,0.08666666666666666,0.0,0.15740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0.15740740740740744,0.0,0.3466666666666666
2017-10-01,0.030422722253303898,0.02964494447552612,0.19444444444444448,5,True,0.000777777777777778,1.8054293308167975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962965,0.08333333333333333,0.0,0.12962962962962965,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.12962962962962965,0.0,0.3333333333333333
2017-11-01,0.017661186042428854,0.01677970456094737,0.2203703703703704,5,True,0.0008814814814814816,1.8572698694170007,-0.0013443444608002286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15740740740740744,0.08666666666666666,0.0,0.15740740740740744,0.09444444444444446,0.15740740740740744,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666666
2017-12-01,0.02925769701392649,0.028220659976889453,0.25925925925925924,5,True,0.001037037037037037,1.8881113840070636,-0.008160047653620994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.08333333333333333,0.0,0.19444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.0,0.3333333333333333
2018-01-01,0.05492913439029279,0.05412913439029279,0.2,2,True,0.0008,1.861111562783917,-0.03599250161176715,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.07999999999999999,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.31999999999999995
