date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ief.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vwo.us
2016-12-01,0.031719970414977094,0.027719970414977094,1.0,2,True,0.004,1.6450179046650388,-0.19541114276257832,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-01-01,0.010519411848447291,0.010519411848447291,0.0,0,False,0.0,1.6841506868513707,-0.17627104683381523,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-02-01,0.036680492205904525,0.03268049220590452,1.0,2,True,0.004,1.6950594936950405,-0.17093547911307405,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-03-01,-0.014265519184663678,-0.018265519184663678,1.0,2,True,0.004,1.7502061698010989,-0.14396288447882266,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2017-04-01,0.005904375272126172,0.0035043752721261724,0.6,2,True,0.0024,1.7280387528662875,-0.15480511094268423,0.0,0.0,0.0,0.0,0.4,0.0,0.6
2017-05-01,0.03816908764196114,0.03416908764196114,1.0,2,True,0.004,1.7271336821189647,-0.15524778687723928,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-01,-0.0022111758168986695,-0.0022111758168986695,0.0,0,False,0.0,1.7930567990011472,-0.12300436561881567,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-07-01,0.02342777617115641,0.02342777617115641,0.0,0,False,0.0,1.7924656516945343,-0.12329349957567892,0.0,0.0,0.0,0.0,0.4,0.6,0.0
2017-08-01,0.03299401671391289,0.028994016713912888,1.0,2,True,0.004,1.827121299233813,-0.10634319905227585,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-09-01,-0.011119504297252836,-0.011119504297252836,0.0,0,False,0.0,1.8874053699190807,-0.07685787162530433,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-10-01,0.021229234177232215,0.017229234177232215,1.0,2,True,0.004,1.8645888486649278,-0.08801757919441444,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-01,-0.015379688500773203,-0.019379688500773203,1.0,2,True,0.004,1.8889697276039434,-0.07609273420132556,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-12-01,0.010339688993570384,0.007939688993570384,0.6,2,True,0.0024,1.8554541584981505,-0.09248541501654295,0.0,0.0,0.0,0.6,0.4,0.0,0.0
2018-01-01,0.057103845485464655,0.05310384548546465,1.0,2,True,0.004,1.8748119140402206,-0.08301741204459545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-02-01,-0.044693432782542564,-0.044693432782542564,0.0,0,False,0.0,1.9739434003583072,-0.034531563309011415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-03-01,-0.01658386207812057,-0.01658386207812057,0.0,0,False,0.0,1.885721093677848,-0.07768166198792748,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2018-04-01,-0.026410710697163053,-0.028810710697163053,0.6,2,True,0.0024,1.8821469568247855,-0.07942979535356476,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018-05-01,0.03253567100334842,0.02853567100334842,1.0,2,True,0.004,1.8207281055088989,-0.10947015129920212,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-06-01,-0.0017585329745379852,-0.0017585329745379852,0.0,0,False,0.0,1.8799667161362876,-0.08049616512321056,0.0,0.0,0.0,1.0,0.0,0.0,0.0
