date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_iau.us,w_ivv.us,w_spy.us,w_tlt.us,w_vnq.us
2025-03-01,0.017600590412915784,0.017000590412915784,0.15000000000000002,4,True,0.0006000000000000001,2.527260295266643,-0.02331175338335112,0.0,0.05,0.0,0.15974030060235447,0.0,0.25,0.05,0.19676145812668314,0.15000000000000002,0.14349824127096242
2025-04-01,0.0030836417235164055,0.002920936850380426,0.04067621828399487,3,True,0.00016270487313597949,2.5697803398245784,-0.006879402571235871,0.0,0.05,0.0,0.1982167997808818,0.0,0.25,0.05,0.15608523984268827,0.15000000000000002,0.14569796037642996
2025-05-01,0.030169103068895878,0.030046074865467804,0.030757050857018478,3,True,0.0001230282034280739,2.577387491332158,-0.0153398832282311,0.0,0.05,0.0,0.20392796552259873,0.0,0.25,0.05,0.12532818898566975,0.15000000000000002,0.17074384549173147
2025-06-01,0.010614418381113183,0.009274189751125537,0.3350571574969114,8,True,0.0013402286299876455,2.621292703288372,-0.00951672595907771,0.0,0.1,0.17534748275962292,0.18961465351741885,0.0,0.2,0.15000000000000002,0.13503786372295823,0.05,0.0
2025-07-01,0.0008964228946216515,0.0008964228946216515,0.0,0,False,0.0,2.645565779364038,-0.00312051494479737,0.0,0.1,0.17534748275962292,0.18961465351741885,0.0,0.2,0.15000000000000002,0.13503786372295823,0.05,0.0
2025-08-01,0.03553250103901916,0.03527265601572255,0.06496125582415145,3,True,0.00025984502329660583,2.6472492717619596,-0.01804836560625278,0.0,0.1,0.18477386391258618,0.12465339769326739,0.0,0.2,0.15000000000000002,0.1905727383941464,0.05,0.0
2025-09-01,0.05579163629199097,0.05566879190142357,0.030711097641851287,3,True,0.00012284439056740515,2.7290122089401234,-0.00030091895955119963,0.0,0.1,0.15406276627073492,0.14604648095640643,0.0,0.2,0.15000000000000002,0.19989075277285867,0.05,0.0
2025-10-01,0.023859815285098788,0.023859815285098788,0.0,0,False,0.0,2.8809143178935717,0.0,0.0,0.1,0.15406276627073492,0.14604648095640643,0.0,0.2,0.15000000000000002,0.19989075277285867,0.05,0.0
2025-11-01,0.015384080228990748,0.015172044881410237,0.05300883689512744,3,True,0.00021203534758050977,2.9436425101813004,-0.026581235876879994,0.0,0.1,0.20591462464835505,0.093037644061279,0.0,0.2,0.15000000000000002,0.201047731290366,0.05,0.0
2025-12-01,0.012517219813307832,0.012117219813307833,0.10000000000000002,3,True,0.0004000000000000001,2.987098666796819,-0.01221093169764953,0.0,0.05,0.20591462464835505,0.093037644061279,0.0,0.30000000000000004,0.1,0.201047731290366,0.05,0.0
2026-01-01,0.04598181350721915,0.04598181350721915,0.0,0,False,0.0,2.9018914335033394,-0.06076752630029214,0.0,0.05,0.20591462464835505,0.093037644061279,0.0,0.30000000000000004,0.1,0.201047731290366,0.05,0.0
2026-02-01,0.06428698694160152,0.06428698694160152,0.0,0,False,0.0,3.083848430535183,-0.049374037451649255,0.0,0.05,0.20591462464835505,0.093037644061279,0.0,0.30000000000000004,0.1,0.201047731290366,0.05,0.0
2026-03-01,-0.04067925905592432,-0.04119799898934513,0.12968498335520337,6,True,0.0005187399334208136,3.2736837641395997,0.0,0.0,0.15000000000000002,0.2027494728312172,0.06651781252321354,0.0,0.25,0.05,0.23073271464556933,0.05,0.0
2026-04-01,0.05106665582546155,0.050364184297845345,0.17561788190405037,5,True,0.0007024715276162015,3.1366786484893607,-0.04185044296306584,0.0,0.30000000000000004,0.1771315909271668,0.08289480187813311,0.0,0.1,0.05,0.23997360719470007,0.05,0.0
2026-05-01,0.012252364229691831,0.011739135222806323,0.128307251721377,6,True,0.000513229006885508,3.295166294136461,-0.00316314513082383,0.0,0.25,0.16130839803179103,0.1112020535995101,0.0,0.05,0.15000000000000002,0.2274895483686989,0.05,0.0
2026-06-01,-0.053974589604522526,-0.053974589604522526,0.0,0,False,0.0,3.3355398717696247,-0.008869696503941982,0.0,0.25,0.16130839803179103,0.1112020535995101,0.0,0.05,0.15000000000000002,0.2274895483686989,0.05,0.0
2026-07-01,0.0,-0.0006,0.15,3,True,0.0006,3.153612172795689,-0.06292812855101959,0.0,0.1,0.16130839803179103,0.1112020535995101,0.0,0.05,0.2,0.2274895483686989,0.15000000000000002,0.0
