date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_ivv.us,w_xlk.us
2022-11-01,0.0,0.0,0.0,0,False,0.0,4.091644986538017,-0.31572685708606707,1.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,4.091644986538017,-0.31572685708606707,1.0,0.0,0.0
2023-01-01,0.07879120591849009,0.07479120591849009,1.0,2,True,0.004,4.091644986538017,-0.31572685708606707,0.0,1.0,0.0
2023-02-01,-0.039062689315918275,-0.039062689315918275,0.0,0,False,0.0,4.396374506700821,-0.26476490237433004,0.0,1.0,0.0
2023-03-01,0.0,-0.004,1.0,2,True,0.004,4.207741734048226,-0.2963112219167724,1.0,0.0,0.0
2023-04-01,0.0009995752819507153,-0.0030004247180492848,1.0,2,True,0.004,4.207741734048226,-0.2963112219167724,0.0,0.0,1.0
2023-05-01,0.08274180327402952,0.08194180327402953,0.19999999999999998,2,True,0.0007999999999999999,4.19174381800536,-0.2989866603594383,0.0,0.2,0.8
2023-06-01,0.048757410643406864,0.048757410643406864,0.0,0,False,0.0,4.53857626036989,-0.2409835525184283,0.0,0.2,0.8
2023-07-01,0.029422345268913432,0.029422345268913432,0.0,0,False,0.0,4.766557054204488,-0.20285680036019482,0.0,0.2,0.8
2023-08-01,-0.013261015789215347,-0.013261015789215347,0.0,0,False,0.0,4.906800341597267,-0.17940297791162607,0.0,0.2,0.8
2023-09-01,-0.056863980210998616,-0.056863980210998616,0.0,0,False,0.0,4.841731184792819,-0.19028492797812313,0.0,0.2,0.8
2023-10-01,0.004987759901852918,0.004987759901852918,0.0,0,False,0.0,4.527962877716279,-0.24275849944789785,0.0,0.2,0.8
2023-11-01,0.10529578157445738,0.10529578157445738,0.0,0,False,0.0,4.550547269394828,-0.23898156065542553,0.0,0.2,0.8
2023-12-01,0.015761901489003183,0.015761901489003183,0.0,0,False,0.0,5.029700700717269,-0.15884952929206475,0.0,0.2,0.8
2024-01-01,0.06139031764037357,0.06139031764037357,0.0,0,False,0.0,5.224466738530191,-0.12627750281722983,0.0,0.2,0.8
2024-02-01,0.051975649446866834,0.051975649446866834,0.0,0,False,0.0,5.545198411110126,-0.07263940118563927,0.0,0.2,0.8
2024-03-01,-0.0022473228737105886,-0.0022473228737105886,0.0,0,False,0.0,5.833413699839305,-0.024439231790828075,0.0,0.2,0.8
2024-04-01,-0.06428192983661479,-0.06428192983661479,0.0,0,False,0.0,5.820304135799845,-0.026631631819918233,0.0,0.2,0.8
2024-05-01,0.07857178600386412,0.07857178600386412,0.0,0,False,0.0,5.446163753714599,-0.08920162896845085,0.0,0.2,0.8
2024-06-01,0.07385143254748168,0.07385143254748168,0.0,0,False,0.0,5.861522056150861,-0.023131159100468146,0.0,0.2,0.8
2024-07-01,-0.061578088011267476,-0.061578088011267476,0.0,0,False,0.0,6.294403856906266,-0.011163955399065895,0.0,0.2,0.8
2024-08-01,0.0017397252846066192,0.0017397252846066192,0.0,0,False,0.0,5.906806502227229,-0.09763569918719828,0.0,0.2,0.8
2024-09-01,0.04555791532618461,0.04555791532618461,0.0,0,False,0.0,6.16899427734403,-0.05758209521596147,0.0,0.2,0.8
2024-10-01,0.014077663332048252,0.014077663332048252,0.0,0,False,0.0,6.450040796278991,-0.02597616746015108,0.0,0.2,0.8
2024-11-01,0.05451434199320389,0.05451434199320389,0.0,0,False,0.0,6.54084229908698,-0.038583034371082126,0.0,0.2,0.8
2024-12-01,-0.018555433450266112,-0.018555433450266112,0.0,0,False,0.0,6.841807542691071,-0.010313146879324053,0.0,0.2,0.8
2025-01-01,-0.010216392079049586,-0.010216392079049586,0.0,0,False,0.0,6.515464268453174,-0.06604031402880384,0.0,0.2,0.8
2025-02-01,-0.036357210483248914,-0.036357210483248914,0.0,0,False,0.0,6.527593112054932,-0.0643017040856354,0.0,0.2,0.8
2025-03-01,-0.045575740174514025,-0.045575740174514025,0.0,0,False,0.0,6.469928548512076,-0.07256763502150365,0.0,0.2,0.8
2025-04-01,0.01850942040203558,0.01850942040203558,0.0,0,False,0.0,6.175056766037422,-0.11483605151719833,0.0,0.2,0.8
2025-05-01,0.08702377979283225,0.08702377979283225,0.0,0,False,0.0,6.289353487726441,-0.09845217987000465,0.0,0.2,0.8
2025-06-01,0.07172758061477445,0.07172758061477445,0.0,0,False,0.0,6.780762070423376,-0.028011181858340284,0.0,0.2,0.8
2025-07-01,0.02073043685214611,0.02073043685214611,0.0,0,False,0.0,7.267129728459273,-0.007273627690250306,0.0,0.2,0.8
2025-08-01,0.01450433543495895,0.01450433543495895,0.0,0,False,0.0,7.4177805023914525,-0.027069580052418107,0.0,0.2,0.8
2025-09-01,0.08639026254081209,0.08639026254081209,0.0,0,False,0.0,7.598167032570439,-0.01742963029945177,0.0,0.2,0.8
2025-10-01,0.05301916825633653,0.05301916825633653,0.0,0,False,0.0,8.254574677343138,0.0,0.0,0.2,0.8
2025-11-01,-0.04211730954620494,-0.04211730954620494,0.0,0,False,0.0,8.660056461522036,-0.010685888920861086,0.0,0.2,0.8
2025-12-01,0.008250031996732821,0.008250031996732821,0.0,0,False,0.0,8.295318182844504,-0.05235313757560933,0.0,0.2,0.8
2026-01-01,0.008921831442707397,0.008921831442707397,0.0,0,False,0.0,7.997714210133638,-0.08635104636803359,0.0,0.2,0.8
2026-02-01,-0.034104705181181895,-0.034104705181181895,0.0,0,False,0.0,7.999698151321856,-0.08612440338691951,0.0,0.2,0.8
2026-03-01,-0.03565016901830287,-0.03565016901830287,0.0,0,False,0.0,7.692345808158026,-0.12123595393121855,0.0,0.2,0.8
2026-04-01,0.17991330766429894,0.17991330766429894,0.0,0,False,0.0,7.4181123799499575,-0.15256404070077856,0.0,0.2,0.8
2026-05-01,0.17799228717305673,0.17799228717305673,0.0,0,False,0.0,8.752729514852241,-9.903422958712493e-05,0.0,0.2,0.8
2026-06-01,-0.044829483230894175,-0.044829483230894175,0.0,0,False,0.0,10.310647860207913,0.0,0.0,0.2,0.8
2026-07-01,0.0,0.0,0.0,0,False,0.0,9.848426844859066,-0.054553606090554596,0.0,0.2,0.8
2026-08-01,0.0,0.0,0.0,0,False,0.0,9.633164069780312,-0.07521877603568006,0.0,0.2,0.8
