date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_tlt.us,w_vt.us,w_xlk.us
2018-01-01,0.056145120330860235,0.056145120330860235,0.0,0,False,0.0,2.2967469796597495,-0.05884749594751615,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-02-01,-0.02703380372137034,-0.02703380372137034,0.0,0,False,0.0,2.425698115202286,-0.011278030677545847,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-03-01,-0.04244321372341049,-0.04244321372341049,0.0,0,False,0.0,2.36012226846861,-0.038006946331215596,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-04-01,0.0361237468601205,0.0361237468601205,0.0,0,False,0.0,2.3148142594110364,-0.06772717385651827,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-05-01,0.06461713423516145,0.06461713423516145,0.0,0,False,0.0,2.3984340237461965,-0.034049986280342615,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-06-01,-0.00872411208187529,-0.00872411208187529,0.0,0,False,0.0,2.553413957012783,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-07-01,0.023429846054419733,0.023429846054419733,0.0,0,False,0.0,2.511779702991688,-0.033098505514375764,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-08-01,0.048316583726525905,0.048316583726525905,0.0,0,False,0.0,2.5706303147554004,-0.031237129550108933,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-09-01,0.008916638914182328,0.008916638914182328,0.0,0,False,0.0,2.704119563872531,-0.002488021062719059,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-10-01,-0.07155959102807341,-0.07155959102807341,0.0,0,False,0.0,2.728231221604359,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-11-01,-0.0032939376871638174,-0.0032939376871638174,0.0,0,False,0.0,2.53300011115633,-0.07396694375063328,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2018-12-01,-0.10218755569039462,-0.10218755569039462,0.0,0,False,0.0,2.475154418289459,-0.09511460320806497,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-01-01,0.07586120974030557,0.07586120974030557,0.0,0,False,0.0,2.220875132411026,-0.188075919398224,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-02-01,0.06384662922896252,0.06384662922896252,0.0,0,False,0.0,2.3893534066378876,-0.12648237642648796,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-03-01,0.04857428556589021,0.04857428556589021,0.0,0,False,0.0,2.5419055676884548,-0.07071122058922574,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-04-01,0.04145920430590962,0.04145920430590962,0.0,0,False,0.0,2.66537681461488,-0.025571682044949196,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-05-01,-0.09215140503281136,-0.09215140503281136,0.0,0,False,0.0,2.775881216524233,-0.004154791436788874,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-06-01,0.11764602108400016,0.11764602108400016,0.0,0,False,0.0,2.5574883522317626,-0.08313025649881367,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-07-01,0.010363612256360134,0.010363612256360134,0.0,0,False,0.0,2.858366680840504,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-08-01,-0.02070666793954077,-0.02070666793954077,0.0,0,False,0.0,2.887989684807234,-0.02751147070354798,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2019-09-01,0.009858438104021185,0.009058438104021184,0.2,2,True,0.0008,2.859674848794958,-0.037046079977156476,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-10-01,0.0456755654791958,0.0456755654791958,0.0,0,False,0.0,2.885556482868398,-0.028330816072899,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-11-01,0.01816022027606905,0.01816022027606905,0.0,0,False,0.0,3.0173559069455718,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2019-12-01,0.06095292025590593,0.06095292025590593,0.0,0,False,0.0,3.1162840115097747,-0.0027676749455857186,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-01-01,0.04022109046812186,0.04022109046812186,0.0,0,False,0.0,3.0686806982247377,-0.060128679114361594,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-02-01,-0.01388889765473169,-0.01388889765473169,0.0,0,False,0.0,3.1594631384099507,-0.03232395768490215,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-03-01,-0.12422067758037074,-0.12422067758037074,0.0,0,False,0.0,2.9867149610843393,-0.1008468950139314,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-04-01,0.13051745553210514,0.13051745553210514,0.0,0,False,0.0,2.615703204879012,-0.21254030296379522,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-05-01,0.07485593368581252,0.07485593368581252,0.0,0,False,0.0,2.957098131606994,-0.10976306697254712,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-06-01,0.058934561372801446,0.058934561372801446,0.0,0,False,0.0,3.1784544732490083,-0.043123550149182566,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-07-01,0.07315959321956865,0.07315959321956865,0.0,0,False,0.0,3.365775293473357,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-08-01,0.08957406268985608,0.08877406268985609,0.2,2,True,0.0008,3.5454532661099947,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-09-01,-0.056048276356808764,-0.056048276356808764,0.0,0,False,0.0,3.8599434920970994,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-10-01,-0.046822773954959686,-0.046822773954959686,0.0,0,False,0.0,3.6436003125303738,-0.060485226075221,0.0,0.0,0.2,0.0,0.0,0.0,0.8
2020-11-01,0.09897392463730374,0.09817392463730375,0.2,2,True,0.0008,3.4587432256797848,-0.10815125672176351,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2020-12-01,0.022606146301319054,0.021806146301319055,0.2,2,True,0.0008,3.794989339934656,-0.02144904876255349,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-01-01,0.030549367758276436,0.030549367758276436,0.0,0,False,0.0,3.7769322696135488,-0.04412332985771483,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-02-01,0.023738026214559005,0.023738026214559005,0.0,0,False,0.0,3.8923151625160743,-0.015250171173377458,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-03-01,0.011499189573783975,0.011499189573783975,0.0,0,False,0.0,3.9847110418792058,-0.022948289727607207,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-04-01,0.03147101395857037,0.03147101395857037,0.0,0,False,0.0,4.0305319895465255,-0.011712986887794985,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-05-01,-0.008471035710608631,-0.008471035710608631,0.0,0,False,0.0,4.1644707073748775,-0.021072547859278923,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-06-01,0.0665718645461546,0.0665718645461546,0.0,0,False,0.0,4.129193327296922,-0.029365077264458028,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-07-01,0.030079988879682995,0.030079988879682995,0.0,0,False,0.0,4.404081426166621,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-08-01,0.03817192913584875,0.03817192913584875,0.0,0,False,0.0,4.551278925286952,-0.006558887656184953,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-09-01,-0.04271717508790352,-0.04271717508790352,0.0,0,False,0.0,4.725010021900486,-0.00416398799933837,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-10-01,0.06164784792013509,0.06084784792013509,0.2,2,True,0.0008,4.519552404749661,-0.04746592665138405,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2021-11-01,0.004932757178388016,0.004932757178388016,0.0,0,False,0.0,4.798173084064752,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2021-12-01,0.061473020525387057,0.061473020525387057,0.0,0,False,0.0,4.821841306788322,-0.03701011075238536,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-01-01,-0.04400531695607035,-0.04400531695607035,0.0,0,False,0.0,4.828995281821867,-0.061876691363469405,0.0,0.2,0.0,0.0,0.0,0.0,0.8
