date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_ief.us,w_qqq.us,w_shy.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us
2018-10-01,-0.02739122325406351,-0.028057889920730175,0.16666666666666666,2,True,0.0006666666666666666,1.4405267086886833,-0.02299303624758442,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0
2018-11-01,0.002457164633766551,0.0004571646337665513,0.49999999999999994,4,True,0.0019999999999999996,1.3982667821675352,-0.05165494320827646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-01,0.008519984942808811,0.008519984942808811,0.0,0,False,0.0,1.4028327189946705,-0.04855819252031068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-01,-0.0009837727186905454,-0.0049837727186905455,1.0,2,True,0.004,1.4067582684448716,-0.04589577111134413,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,-0.002662678909285149,-0.003662678909285149,0.24999999999999997,4,True,0.0009999999999999998,1.3983530878457422,-0.05159640819597089,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
2019-03-01,0.0246044032625482,0.024271069929214864,0.08333333333333333,2,True,0.0003333333333333333,1.3941648459968112,-0.05443699520321199,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0
2019-04-01,0.007353425107717415,0.005353425107717415,0.5000000000000001,4,True,0.0020000000000000005,1.4256105052020211,-0.03310963775959874,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2019-05-01,0.014305082413594362,0.011971749080261029,0.5833333333333334,5,True,0.0023333333333333335,1.4327427401591344,-0.02827234930240563,0.0,0.0,0.0,0.75,0.08333333333333333,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0
2019-06-01,0.006093604536350217,0.005093604536350217,0.24999999999999997,4,True,0.0009999999999999998,1.4495977849690942,-0.016840769412658108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.022177873120599264,0.018177873120599264,0.9999999999999999,4,True,0.003999999999999999,1.4511447390286705,-0.015791580335013822,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2019-08-01,0.030478844679715095,0.027478844679715096,0.75,4,True,0.003,1.4788780588016814,-0.0076920217219697,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0
2019-09-01,-0.011210797538307466,-0.011210797538307466,0.0,0,False,0.0,1.5196012615936052,-0.00031537095605305154,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0
2019-10-01,0.0066039209776593,0.0066039209776593,0.0,0,False,0.0,1.502565319510923,-0.01477696974149656,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0
2019-11-01,-0.016190195474407178,-0.01752352880774051,0.3333333333333333,5,True,0.0013333333333333333,1.5104714912885515,-0.009592940524693727,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
2019-12-01,0.030477430618356505,0.028810763951689838,0.4166666666666667,5,True,0.0016666666666666668,1.4925698451906564,-0.02133094205192465,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2020-01-01,0.02902517014753125,0.02802517014753125,0.24999999999999997,4,True,0.0009999999999999998,1.5056468843112367,-0.014422490019445955,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2020-02-01,0.00571583521930776,0.0037158352193077606,0.49999999999999994,4,True,0.0019999999999999996,1.5418124319833466,-0.009765441650801288,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
2020-03-01,0.042161946894993196,0.040161946894993195,0.49999999999999994,4,True,0.0019999999999999996,1.5242756908643118,-0.033079617267555705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,-0.000988560937720706,-0.000988560937720706,0.0,0,False,0.0,1.58536503735267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0014884664637695444,0.0014884664637695444,0.0,0,False,0.0,1.5837978074047154,-0.005762473647223931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,-0.0007389755639878315,-0.0007389755639878315,0.0,0,False,0.0,1.586155237326428,-0.004282584432227288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.02970482994468052,0.02870482994468052,0.24999999999999997,4,True,0.0009999999999999998,1.5833981242579875,-0.006013376875697696,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
2020-08-01,0.007486897369005419,0.007486897369005419,0.0,0,False,0.0,1.6278699548346862,0.0,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
2020-09-01,-0.023132234257417745,-0.024465567590751077,0.33333333333333337,5,True,0.0013333333333333335,1.637870906583132,-0.001952180894675526,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2020-10-01,-0.010971631159564177,-0.012638297826230844,0.4166666666666667,5,True,0.0016666666666666668,1.5973166542668276,-0.026664191418247496,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
2020-11-01,0.011305607967788362,0.009305607967788362,0.5000000000000001,4,True,0.0020000000000000005,1.5695749975344522,-0.043568759347765496,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
2020-12-01,0.03686547775224225,0.034532144418908915,0.5833333333333334,5,True,0.0023333333333333335,1.5804490179716983,-0.03694260075450917,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
2021-01-01,0.01893933400300396,0.01793933400300396,0.24999999999999997,4,True,0.0009999999999999998,1.612417600246956,-0.017462326887094703,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2021-02-01,0.031034541809692968,0.029701208476359636,0.3333333333333333,2,True,0.0013333333333333333,1.6391243430012716,-0.004456934256548362,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2021-03-01,0.012715856604435583,0.010715856604435582,0.5,5,True,0.002,1.6866138283235195,-0.02725219282680158,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2021-04-01,0.022431949113752958,0.021431949113752957,0.25,2,True,0.001,1.706352507343628,-0.01765436011664434,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25
2021-05-01,0.02437560048166093,0.02337560048166093,0.25,2,True,0.001,1.7282983818073263,-0.01200935743931597,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
2021-06-01,-0.019127080877210045,-0.021127080877210044,0.4999999999999999,5,True,0.0019999999999999996,1.7651189534507221,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
2021-07-01,-0.03038237481250497,-0.03238237481250497,0.4999999999999999,5,True,0.0019999999999999996,1.727894665709234,-0.0294652249049403,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25
2021-08-01,0.012085502804059706,0.010085502804059706,0.5,4,True,0.002,1.6748754932247552,-0.059245368141755406,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25
2021-09-01,-0.013086935969269103,-0.014086935969269104,0.25,2,True,0.001,1.6900352443119018,-0.05073034352604966,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2021-10-01,0.04872353482127678,0.04672353482127678,0.5,4,True,0.002,1.6645820255612163,-0.06502706798841851,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25
2021-11-01,-0.044884818792731984,-0.045884818792731985,0.25,2,True,0.001,1.7439406595006726,-0.02045240989682262,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2021-12-01,0.034675362676125546,0.03300869600945888,0.4166666666666667,5,True,0.0016666666666666668,1.6628880920153513,-0.06597852726749864,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
2022-01-01,0.00418056469123379,0.00318056469123379,0.25000000000000006,4,True,0.0010000000000000002,1.6932948738918963,-0.048899454222380956,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25
2022-02-01,0.017529767501833122,0.015863100835166455,0.4166666666666667,5,True,0.0016666666666666668,1.6958423064694632,-0.04746859622345079,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666
2022-03-01,-0.0027427697713783934,-0.0040761031047117265,0.3333333333333333,5,True,0.0013333333333333333,1.72326926778455,-0.03206324758748369,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.08333333333333333
2022-04-01,0.005161772922655183,0.0031617729226551834,0.5,4,True,0.002,1.7151056514550664,-0.03664863910210214,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2022-05-01,0.003379441569067998,0.0003794415690679979,0.75,4,True,0.003,1.7183039519695174,-0.03755514901820767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-06-01,-0.0020447208805207673,-0.0020447208805207673,0.0,0,False,0.0,1.7189385271937776,-0.03719971501222186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-07-01,0.0010842905995509522,0.0010842905995509522,0.0,0,False,0.0,1.7154237776948928,-0.03916837285870767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-08-01,-0.010005240495262968,-0.010005240495262968,0.0,0,False,0.0,1.7172837955712936,-0.03812655215764715,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-09-01,-0.010349075474459735,-0.010349075474459735,0.0,0,False,0.0,1.7001019581979855,-0.04775032732931728,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-10-01,-0.004430641056452078,-0.004430641056452078,0.0,0,False,0.0,1.681058029349751,-0.0584170846521056,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-01,0.008046546174795832,0.008046546174795832,0.0,0,False,0.0,1.6736098646266357,-0.06258890057489974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-12-01,-0.0023332923983790943,-0.0023332923983790943,0.0,0,False,0.0,1.6870766436809475,-0.055045978878609625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-01-01,0.006770064007878052,0.006770064007878052,0.0,0,False,0.0,1.6816899320592227,-0.058063147557125716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-02-01,-0.04076060831303102,-0.043760608313031024,0.75,4,True,0.003,1.6879958552990448,-0.05453111625038465,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25
2023-03-01,0.017352503718393475,0.014352503718393476,0.75,4,True,0.003,1.6143345410549594,-0.09578979608378202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-01,-0.009474031237111843,-0.013474031237111843,1.0,5,True,0.004,1.6439480155314266,-0.07920289596236385,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
2023-05-01,0.0009889966480704695,0.0009889966480704695,0.0,0,False,0.0,1.6218597078773735,-0.0915748502631023,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666
2023-06-01,-0.010170322264428378,-0.014170322264428378,1.0,5,True,0.004,1.6169698668053365,-0.09431371515164955,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-07-01,0.0195530176821771,0.0175530176821771,0.49999999999999994,4,True,0.0019999999999999996,1.6064687758923741,-0.10019551555563977,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666
2023-08-01,0.00711992277851084,0.00611992277851084,0.25,4,True,0.001,1.6329697237686205,-0.08535198289635937,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2023-09-01,-0.030064530776775317,-0.030064530776775317,0.0,0,False,0.0,1.644596342101499,-0.0788397596450634,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2023-10-01,-0.0023298175938389343,-0.004663150927172267,0.5833333333333334,5,True,0.0023333333333333335,1.605687768996831,-0.10063296788433584,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.75,0.0,0.0,0.0,0.08333333333333333
2023-11-01,0.008150160533465067,0.007150160533465067,0.24999999999999997,4,True,0.0009999999999999998,1.596610724560357,-0.10571714095511531,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-12-01,0.00943500572446515,0.006435005724465151,0.75,4,True,0.003,1.60479448820015,-0.10113330631529927,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-01-01,0.004890183924809813,0.002223517258143146,0.6666666666666667,6,True,0.002666666666666667,1.6242238963864357,-0.0902506368987035,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
2024-02-01,0.004534020185771629,0.0012006868524382952,0.8333333333333334,6,True,0.0033333333333333335,1.622388158222988,-0.09127885821026827,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.75,0.0,0.08333333333333333,0.0,0.0
2024-03-01,0.043402344309318414,0.04106901097598508,0.5833333333333334,5,True,0.0023333333333333335,1.6259413626508044,-0.08928866124766577,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-04-01,-0.014969871683577884,-0.014969871683577884,0.0,0,False,0.0,1.6965110294993373,-0.0497616541567365,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-05-01,0.020078809659418217,0.020078809659418217,0.0,0,False,0.0,1.6711144770779576,-0.06398660026282543,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-06-01,0.023515753121105615,0.022515753121105615,0.24999999999999997,4,True,0.0009999999999999998,1.710471200168362,-0.04194237726813388,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2024-07-01,0.0017878439501557153,0.0007878439501557155,0.24999999999999997,4,True,0.0009999999999999998,1.7471945808892362,-0.02137312428763649,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-08-01,0.0025948338796905057,0.0025948338796905057,0.0,0,False,0.0,1.7503182921504234,-0.024870570239217016,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.25
2024-09-01,0.034004243192246764,0.03200424319224676,0.5,4,True,0.002,1.7825734095338182,-0.0069007447726190385,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2024-10-01,-0.022565001799872014,-0.023565001799872014,0.25000000000000006,4,True,0.0010000000000000002,1.8376625902287977,-0.009609223129050215,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
2024-11-01,0.01832295774064502,0.017322957740645017,0.25000000000000006,4,True,0.0010000000000000002,1.7943995348421549,-0.032925435398928005,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0
2024-12-01,-0.025185499560872376,-0.026185499560872377,0.25,2,True,0.001,1.834316851753153,-0.011412377062595902,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.25
2025-01-01,0.0,-0.004,1.0,5,True,0.004,1.7602056371574093,-0.0513539113728686,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-01,-0.00394644372998762,-0.00694644372998762,0.75,4,True,0.003,1.7602236773323146,-0.05134418879216518,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0
2025-03-01,0.014076090623159926,0.013076090623159925,0.25,2,True,0.001,1.757323103202176,-0.0529074256352039,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0
2025-04-01,-0.013738256926441723,-0.01640492359310839,0.6666666666666666,6,True,0.0026666666666666666,1.7755298770262593,-0.04309505802875313,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,0.08333333333333333
2025-05-01,0.004021747185558014,0.00035508051889134766,0.9166666666666666,6,True,0.0036666666666666666,1.7447163550266511,-0.05970171267449109,0.0,0.0,0.08333333333333333,0.75,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0
2025-06-01,0.008610704696370985,0.005610704696370985,0.75,2,True,0.003,1.7541370551162934,-0.05462451595183959,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.75,0.0,0.0,0.08333333333333333,0.0
2025-07-01,0.004588405147726163,0.001588405147726163,0.75,5,True,0.003,1.758641885999793,-0.052196680188025146,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0
2025-08-01,0.028377199095159733,0.02637719909515973,0.5,5,True,0.002,1.7631778249875565,-0.04975207900725498,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.25,0.0
2025-09-01,0.07316141361677833,0.07216141361677833,0.24999999999999997,4,True,0.0009999999999999998,1.8085149629552375,-0.02531805965480871,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2025-10-01,0.023540309227237988,0.022540309227237987,0.24999999999999997,4,True,0.0009999999999999998,1.9369487580722267,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
2025-11-01,0.004998879943872436,0.004998879943872436,0.0,0,False,0.0,1.9799219578581941,-0.018572572826078937,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
2025-12-01,0.00560557333742176,0.00460557333742176,0.25,2,True,0.001,1.9878295306737395,-0.01465286840906932,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0
2026-01-01,0.02887801597246281,0.02887801597246281,0.0,0,False,0.0,1.949695766672044,-0.04165969586115037,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0
2026-02-01,0.04127937698681746,0.04027937698681746,0.24999999999999997,4,True,0.0009999999999999998,2.024548469757938,-0.03533819153732842,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2026-03-01,-0.06500013622418677,-0.06500013622418677,0.0,0,False,0.0,2.0993916606459178,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2026-04-01,0.009486027482935061,0.006486027482935061,0.75,6,True,0.003,1.9570421239658617,-0.06780513581551495,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2026-05-01,0.016263350746499504,0.014263350746499504,0.5,5,True,0.002,1.971655465980386,-0.06084438509498091,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2026-06-01,-0.07335150372803903,-0.07335150372803903,0.0,0,False,0.0,2.0037211903748773,-0.04557056792423653,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2026-07-01,0.0,-0.002,0.5,5,True,0.002,1.8530317375531247,-0.11734824316535375,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25
2026-08-01,0.0,-0.0009999999999999998,0.24999999999999997,4,True,0.0009999999999999998,1.8493126923974572,-0.11911973022295375,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
