date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_efa.us,w_gld.us,w_hyg.us,w_ief.us,w_ijr.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vea.us,w_vnq.us,w_vwo.us,w_xle.us
2023-11-01,0.008150160533465067,0.008150160533465067,0.0,0,False,0.0,1.5188258413699844,-0.10032919613168734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.014885888800806546,0.012219222134139878,0.6666666666666667,4,True,0.002666666666666667,1.5271213037573923,-0.09541541002714837,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.005941172829710394,0.005052283940821505,0.22222222222222224,2,True,0.0008888888888888889,1.5592899030466973,-0.07636046060923374,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.22222222222222224,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.012740630912315622,0.012073964245648956,0.1666666666666667,4,True,0.0006666666666666669,1.5661148706108694,-0.0723177166108202,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-01,0.038144451914974745,0.03681111858164141,0.33333333333333337,5,True,0.0013333333333333335,1.583953404594087,-0.061751127755551916,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2024-04-01,-0.013702695000324852,-0.013702695000324852,0.0,0,False,0.0,1.6443724390711867,-0.025962138763944265,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2024-05-01,0.01441404501662221,0.013747378349955543,0.1666666666666667,4,True,0.0006666666666666669,1.6207588783349396,-0.039949543106900465,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2024-06-01,0.008642471271123577,0.006642471271123577,0.5,5,True,0.002,1.6490056546135403,-0.023217670874377316,0.0,0.2777777777777778,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
2024-07-01,0.006315416167627183,0.004315416167627183,0.5,4,True,0.002,1.656610763083574,-0.018712813329571976,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.11111111111111112
2024-08-01,0.0023560433746821425,-8.840106976230238e-05,0.6111111111111112,5,True,0.002444444444444445,1.6629978822703768,-0.014929427179116161,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
2024-09-01,0.03603769301445763,0.03603769301445763,0.0,0,False,0.0,1.6957228528786439,-0.0021881918720593196,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
2024-10-01,-0.0019994227940484718,-0.0035549783496040275,0.3888888888888889,5,True,0.0015555555555555555,1.7540999414777485,-0.0024397830033037193,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.22222222222222224,0.0
2024-11-01,0.0012897926608791861,0.0006231259942125194,0.16666666666666669,4,True,0.0006666666666666668,1.749425692235671,-0.013108656027822296,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2024-12-01,-0.02518532632324188,-0.026963104101019656,0.4444444444444445,4,True,0.0017777777777777779,1.7488470113924481,-0.02020894572986276,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778
2025-01-01,0.0,-0.004,1.0,5,True,0.004,1.6732154796869305,-0.06258149044251482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-01,-0.003511892967875333,-0.005511892967875333,0.49999999999999994,4,True,0.0019999999999999996,1.6732326283082448,-0.06257188293216809,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
2025-03-01,-0.0010122719145709202,-0.0016789385812375872,0.1666666666666667,4,True,0.0006666666666666669,1.6731639071349986,-0.06261038395046581,0.0,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.22222222222222224,0.0,0.0,0.0,0.0,0.0
2025-04-01,0.002546071774975678,-0.00012059489169098919,0.6666666666666667,4,True,0.002666666666666667,1.6659016144382504,-0.06667908142452328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-01,0.009996852202811126,0.005996852202811126,1.0,5,True,0.004,1.6634625470405842,-0.06804556825923647,0.0,0.0,0.11111111111111112,0.11111111111111112,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0
2025-06-01,0.002429838415745289,-0.001570161584254711,1.0,5,True,0.004,1.678080416056167,-0.059855911187656985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0.0047536170500832335,0.0007536170500832334,1.0,5,True,0.004,1.6687275317993677,-0.06509586200481832,0.0,0.0,0.0,0.22222222222222224,0.0,0.3333333333333333,0.0,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.0
2025-08-01,0.018998784395563423,0.016998784395563425,0.5,5,True,0.002,1.6733067033995799,-0.06253038238274233,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
2025-09-01,0.0626074748917074,0.0606074748917074,0.5,5,True,0.002,1.704150152265329,-0.04525034868932176,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2025-10-01,0.026144383843302043,0.026144383843302043,0.0,0,False,0.0,1.8072210047547106,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2025-11-01,0.005335543057958433,0.005335543057958433,0.0,0,False,0.0,1.8510218824016125,-0.019830156728509407,0.0,0.0,0.0,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0
2025-12-01,0.010008767472290323,0.008897656361179212,0.2777777777777778,2,True,0.0011111111111111111,1.8588304248126613,-0.015695306749704097,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-01,0.04582000324809176,0.04470889213698065,0.2777777777777778,2,True,0.0011111111111111111,1.833073714713069,-0.04002059958939863,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
2026-02-01,0.0680994459331068,0.06743277926644013,0.1666666666666666,4,True,0.0006666666666666664,1.933728415542326,-0.03840786590678669,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2026-03-01,-0.061339013873184745,-0.062005680539851414,0.1666666666666666,4,True,0.0006666666666666664,2.0797465212187474,0.0,0.0,0.0,0.2777777777777778,0.2777777777777778,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0
2026-04-01,0.0037436010279409512,0.00018804547238539552,0.8888888888888888,7,True,0.0035555555555555557,1.9439390231078828,-0.0653000241737538,0.0,0.11111111111111112,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.11111111111111112
2026-05-01,0.009869589454100007,0.00809181167632223,0.4444444444444445,5,True,0.0017777777777777779,1.947747526157075,-0.06346878992941896,0.0,0.22222222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.22222222222222224,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.22222222222222224
2026-06-01,-0.03771221083243799,-0.03837887749910466,0.1666666666666667,4,True,0.0006666666666666669,1.9656596806040831,-0.05485612763415437,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2026-07-01,0.0,-0.0006666666666666666,0.16666666666666666,2,True,0.0006666666666666666,1.8902692880987817,-0.09110592622072544,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
2026-08-01,0.0,0.0,0.0,0,False,0.0,1.8861456692344825,-0.09308867691761458,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666
