date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vt.us,w_vwo.us,w_xlk.us
2018-05-01,0.04857640261925494,0.046576402619254935,0.5,2,True,0.002,2.762159545052806,-0.06581484035443141,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-06-01,-0.005241322528206638,-0.005241322528206638,0.0,0,False,0.0,2.8963353192119095,-0.020435485918555263,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-07-01,0.02822099450845459,0.02822099450845459,0.0,0,False,0.0,2.867054691271259,-0.03033843599841246,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-08-01,0.04011506362610256,0.04011506362610256,0.0,0,False,0.0,2.9479658259690638,-0.021190328875593245,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-09-01,0.010009882311390083,0.010009882311390083,0.0,0,False,0.0,3.074119811900595,-0.003232794199409472,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-10-01,-0.06696921646384019,-0.06696921646384019,0.0,0,False,0.0,3.1048913894288326,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2018-11-01,-0.0032939376871638174,-0.0032939376871638174,0.0,2,True,0.0,2.89695924587346,-0.06816626492054056,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2018-12-01,-0.10062689255764201,-0.10262689255764201,0.5,2,True,0.002,2.8308018801289574,-0.08944639349415828,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2019-01-01,0.07586120974030557,0.07586120974030557,0.0,2,True,0.0,2.5387952861951346,-0.18337301516851456,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2019-02-01,0.03428352586291592,0.03228352586291592,0.5,2,True,0.002,2.7259285851531057,-0.12317985878423454,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2019-03-01,0.036174869805509796,0.034174869805509794,0.5,2,True,0.002,2.813744262246059,-0.0949331340501467,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2019-04-01,0.021080919265624366,0.019080919265624365,0.5,2,True,0.002,2.9097000324096114,-0.06406807309311213,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2019-05-01,-0.07560959954646611,-0.07760959954646611,0.5,2,True,0.002,2.965097105512263,-0.04624909216845996,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2019-06-01,0.05906539376359317,0.05706539376359317,0.5,2,True,0.002,2.7643494150713934,-0.11082144349116185,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2019-07-01,0.003818517388058363,0.0018185173880583628,0.5,2,True,0.002,2.915928005072859,-0.062064788084172595,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2019-08-01,0.03483561122006691,0.03283561122006691,0.5,2,True,0.002,2.9212084018088293,-0.060366299636263165,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2019-09-01,-0.0038362871460558712,-0.0038362871460558712,0.0,0,False,0.0,3.0367314962345437,-0.023207227854363244,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2019-10-01,0.01815585873547253,0.01775585873547253,0.1,2,True,0.0004,3.023871689540624,-0.027343703616341752,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2019-11-01,0.0021527495436505116,0.00015274954365051153,0.5,2,True,0.002,3.072615131416577,-0.01166492471443037,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2019-12-01,0.059698955931126355,0.057298955931126355,0.6,4,True,0.0024000000000000002,3.097161130722238,-0.006659685224354783,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2020-01-01,-0.021902392770811616,-0.023902392770811617,0.5,2,True,0.002,3.1387741468883776,-0.031707678530666805,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2020-02-01,0.012138763399187114,0.010138763399187114,0.5,2,True,0.002,3.0344748387810814,-0.06388336701560537,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2020-03-01,-0.02734417169027656,-0.02774417169027656,0.1,2,True,0.0004,2.9992304885180343,-0.07475603008017018,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2020-04-01,0.07488637716908549,0.07488637716908549,0.0,0,False,0.0,2.916052127495244,-0.1004160376250317,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2020-05-01,0.02701116686368628,0.02701116686368628,0.0,0,False,0.0,3.1344247069595674,-0.03304945372335921,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2020-06-01,0.04070329909421566,0.03870329909421566,0.5,2,True,0.002,3.2126509973894324,-0.008917129186610029,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2020-07-01,0.08375247994716431,0.08175247994716431,0.5,2,True,0.002,3.3367296588378617,-0.007951752145378688,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2020-08-01,0.0648502426599036,0.0648502426599036,0.0,0,False,0.0,3.5678483361844595,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2020-09-01,-0.048184252858417986,-0.05018425285841799,0.5,2,True,0.002,3.791625718226639,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2020-10-01,-0.01481122494722591,-0.01681122494722591,0.5,2,True,0.002,3.6017112077433757,-0.059090768632884316,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2020-11-01,0.10803750794408436,0.10763750794408436,0.1,2,True,0.0004,3.5182032951176767,-0.08090633388775337,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2020-12-01,0.03127019051744055,0.02927019051744055,0.5,2,True,0.002,3.888948407296076,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2021-01-01,0.041597728924068655,0.039597728924068654,0.5,2,True,0.002,3.8614591009542765,-0.04419497947881679,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2021-02-01,0.020741134478141632,0.020741134478141632,0.0,0,False,0.0,4.014042855827377,-0.019350565662460184,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2021-03-01,-0.006698513350108437,-0.006698513350108437,0.0,0,False,0.0,4.097298658501117,-0.03167068704526155,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2021-04-01,0.037690806270035314,0.03569080627003531,0.5,2,True,0.002,4.06171314304029,-0.040080739767639484,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-05-01,-0.002478755967418111,-0.002478755967418111,0.0,0,False,0.0,4.21385271043313,-0.010965713613809158,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-06-01,0.027435154713073506,0.025435154713073505,0.5,2,True,0.002,4.195000782685561,-0.015390453676663585,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.4
2021-07-01,0.02337114192456302,0.02137114192456302,0.5,2,True,0.002,4.301471095623646,-0.0029496638841837175,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-08-01,0.035331708725484565,0.035331708725484565,0.0,0,False,0.0,4.413767667343399,-0.006122715841937798,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-09-01,-0.0392649815336622,-0.0392649815336622,0.0,0,False,0.0,4.569713620947937,-0.002545251151699013,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-10-01,0.060535887221577475,0.06013588722157748,0.1,2,True,0.0004,4.38852778644729,-0.04234770592841752,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-11-01,-0.00789832358136917,-0.00789832358136917,0.0,0,False,0.0,4.654191209596423,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2021-12-01,0.061473020525387057,0.061473020525387057,0.0,2,True,0.0,4.617430901413466,-0.038145536668369284,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2022-01-01,-0.04792833250826317,-0.049928332508263173,0.5,2,True,0.002,4.670763357094449,-0.052446984708511835,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2022-02-01,-0.03556130774591408,-0.03556130774591408,0.0,2,True,0.0,4.43800765493252,-0.09966589745322019,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2022-03-01,0.05242570008739533,0.05242570008739533,0.0,0,False,0.0,4.2801862989367425,-0.13168295554802745,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2022-04-01,-0.07346459967093012,-0.07546459967093012,0.5,2,True,0.002,4.495568906038652,-0.08798850494162536,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2022-05-01,-0.012636567469499572,-0.012636567469499572,0.0,2,True,0.0,4.121407229576131,-0.16389430397982108,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2022-06-01,-0.08520832451216231,-0.08520832451216231,0.0,0,False,0.0,4.069326789050308,-0.17445981001921318,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2022-07-01,0.0,0.0,0.0,3,True,0.0,3.7225862714628737,-0.2448027064249283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.03493469688566064,-0.03893469688566065,1.0,2,True,0.004,3.7076959263770215,-0.24782349559922867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-09-01,0.0,0.0,0.0,2,True,0.0,3.5781686930448404,-0.27410055378498566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,3.5781686930448404,-0.27410055378498566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.059446409855014704,0.0554464098550147,1.0,2,True,0.004,3.5638560182726624,-0.27700415156984537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.024800569405544315,-0.028800569405544315,1.0,2,True,0.004,3.7606116059439634,-0.23708854546442992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-01-01,0.09081110578656282,0.08881110578656282,0.5,2,True,0.002,3.6473583904464677,-0.2600641101915767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2023-02-01,-0.03877821601690212,-0.03877821601690212,0.0,0,False,0.0,3.970621881004642,-0.19448397439925602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
2023-03-01,0.0806544202066588,0.0766544202066588,1.0,4,True,0.004,3.8013816549896777,-0.22881756704969813,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,-0.007560632369184495,-0.011160632369184496,0.9,4,True,0.0036,4.077429174711949,-0.17281608727460418,0.0,0.4,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2023-05-01,-0.001154340326990931,-0.004754340326990931,0.9,5,True,0.0036,4.0175181467942105,-0.18497017661985848,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2023-06-01,0.021234441391632865,0.019234441391632863,0.5,2,True,0.002,4.004854802455783,-0.18753917641586093,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2023-07-01,0.029008979412249183,0.027408979412249183,0.4,3,True,0.0016,4.087501542191686,-0.17077271632067825,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2023-08-01,-0.012426978886465712,-0.012426978886465712,0.0,0,False,0.0,4.199346069012216,-0.14808293083375745,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2023-09-01,-0.05322378485629954,-0.05322378485629954,0.0,0,False,0.0,4.147160884075639,-0.15866968626530598,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2023-10-01,0.004987759901852918,0.004987759901852918,0.0,2,True,0.0,3.9107572873152403,-0.20662864367979938,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2023-11-01,0.10529578157445738,0.10529578157445738,0.0,0,False,0.0,3.9302632056987896,-0.20267149784146699,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2023-12-01,0.024726021417371367,0.022726021417371366,0.5,2,True,0.002,4.335415135052707,-0.12047873769502193,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-01-01,0.048203422909976236,0.048203422909976236,0.0,0,False,0.0,4.504994436630299,-0.08607635712979678,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-02-01,0.05015936792279885,0.05015936792279885,0.0,0,False,0.0,4.722150588666279,-0.042022109265098306,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-03-01,0.009534212970380351,0.009534212970380351,0.0,0,False,0.0,4.959010677430053,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-04-01,-0.05302541194012092,-0.05302541194012092,0.0,0,False,0.0,5.006290941351062,-0.0018523994564949575,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-05-01,0.05456301285034513,0.05256301285034513,0.5,2,True,0.002,4.731348641290036,-0.05667002797805343,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2024-06-01,0.05520769390479716,0.05320769390479716,0.5,2,True,0.002,4.959957257370796,-0.027230124267066613,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-07-01,-0.03292519098143085,-0.03292519098143085,0.0,0,False,0.0,5.223317489297769,-0.006944487154485368,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2024-08-01,0.015338320974744125,0.013338320974744125,0.5,2,True,0.002,5.04123608587918,-0.06716421139334727,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2024-09-01,0.028190916234409683,0.028190916234409683,0.0,0,False,0.0,5.184326525444601,-0.040686601386554,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.4
2024-10-01,-0.009866374722691938,-0.011866374722691938,0.5,2,True,0.002,5.319816485374727,-0.015615392368248049,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.4
2024-11-01,0.019732005863281853,0.016132005863281854,0.9,5,True,0.0036,5.248366797417159,-0.036910353946572716,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2024-12-01,-0.012412794357870405,-0.012412794357870405,0.0,0,False,0.0,5.3604663889721555,-0.016339772636103755,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2025-01-01,0.033139124571717506,0.033139124571717506,0.0,0,False,0.0,5.158020746774544,-0.05362151297624895,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2025-02-01,-0.00514446525150205,-0.00514446525150205,0.0,0,False,0.0,5.34140060615285,-0.019975515337020133,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2025-03-01,0.022453219413090766,0.020453219413090765,0.5,2,True,0.002,5.348397358255962,-0.033452808011348645,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2025-04-01,0.011136041932530805,0.008736041932530806,0.6,4,True,0.0024000000000000002,5.444451007552892,-0.01609426510785661,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2025-05-01,0.05917395920198339,0.057173959201983385,0.5,2,True,0.002,5.494070480988067,-0.013802725962911877,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-06-01,0.00554951395012242,0.00554951395012242,0.0,0,False,0.0,5.724279468189007,-0.0032470707962019008,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2025-07-01,0.0035749713678418287,0.0011749713678418285,0.6,4,True,0.0024000000000000002,5.742231925503438,-0.005099694736147797,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2025-08-01,0.03721569467844388,0.035215694678443876,0.5,2,True,0.002,5.7512347197441684,-0.02363681477760704,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2025-09-01,0.07681570531714924,0.07481570531714923,0.5,2,True,0.002,5.936966857854902,-0.000821402061251808,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2025-10-01,0.02590158996143275,0.02590158996143275,0.0,0,False,0.0,6.380233116176592,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1
2025-11-01,0.015209866007739617,0.013209866007739617,0.5,2,True,0.002,6.530455680789885,-0.033233577730222175,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2025-12-01,0.02554371750107536,0.02354371750107536,0.5,2,True,0.002,6.603290423649671,-0.022451147343530042,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2026-01-01,0.05593165286311885,0.05593165286311885,0.0,0,False,0.0,6.42175610625154,-0.06746503117196156,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2026-02-01,0.07375989454817039,0.07375989454817039,0.0,0,False,0.0,6.875910368315234,-0.052907054496855066,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2026-03-01,-0.07399543527498287,-0.07399543527498287,0.0,0,False,0.0,7.401868200075621,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2026-04-01,0.013562390124820349,0.013562390124820349,0.0,2,True,0.0,6.854163740762971,-0.07399543527498298,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2026-05-01,0.03592458310272493,0.03392458310272493,0.5,2,True,0.002,6.933228338227808,-0.06331372691059611,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
2026-06-01,-0.04094726053746237,-0.04254726053746237,0.4,3,True,0.0016,7.170809993153301,-0.031216201190931714,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2026-07-01,0.0,-0.0004,0.1,2,True,0.0004,6.874434094111775,-0.07125688970771693,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.4
2026-08-01,0.0,0.0,0.0,3,True,0.0,6.7947880163218235,-0.08201715666155684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
