date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_vt.us,w_xlk.us
2015-02-01,-0.0005016920977021222,-0.0005016920977021222,0.0,0,False,0.0,1.4316950460987485,-0.07434981336676527,0.0,0.0,0.0,0.2,0.0,0.8
2015-03-01,0.01607313931961687,0.01607313931961687,0.0,0,False,0.0,1.4765940321979631,-0.045320757929554256,0.0,0.0,0.0,0.2,0.0,0.8
2015-04-01,0.01438967594954579,0.01438967594954579,0.0,0,False,0.0,1.4743119455123044,-0.046796221557265594,0.0,0.0,0.0,0.2,0.0,0.8
2015-05-01,0.0043981521876537595,0.0043981521876537595,0.0,0,False,0.0,1.5039647102664564,-0.02762448012834462,0.0,0.0,0.0,0.2,0.0,0.8
2015-06-01,-0.02823114728222269,-0.02823114728222269,0.0,0,False,0.0,1.524388509791385,-0.014419647232173594,0.0,0.0,0.0,0.2,0.0,0.8
2015-07-01,0.02869275729698595,0.02869275729698595,0.0,0,False,0.0,1.488141645118622,-0.03785474756351781,0.0,0.0,0.0,0.2,0.0,0.8
2015-08-01,-0.06093363345270815,-0.06093363345270815,0.0,0,False,0.0,1.5249447975135388,-0.02204719292248991,0.0,0.0,0.0,0.2,0.0,0.8
2015-09-01,0.03574751580367117,0.03574751580367117,0.0,0,False,0.0,1.387977435275767,-0.1098848750450403,0.0,0.0,0.0,0.2,0.0,0.8
2015-10-01,0.04712055750262865,0.04712055750262865,0.0,0,False,0.0,1.3683879650999717,-0.12244767559940595,0.0,0.0,0.0,0.2,0.0,0.8
2015-11-01,-0.0009628023587272552,-0.0009628023587272552,0.0,0,False,0.0,1.4327130190545838,-0.08119577770585829,0.0,0.0,0.0,0.2,0.0,0.8
2015-12-01,-0.07001379779935894,-0.07001379779935894,0.0,0,False,0.0,1.4549646701495915,-0.06692571056247443,0.0,0.0,0.0,0.2,0.0,0.8
2016-01-01,-0.03726353336790938,-0.03726353336790938,0.0,0,False,0.0,1.4361289769779453,-0.07900511110241337,0.0,0.0,0.0,0.2,0.0,0.8
2016-02-01,0.08527780458985852,0.08527780458985852,0.0,0,False,0.0,1.4680998069463906,-0.058502098165014726,0.0,0.0,0.0,0.2,0.0,0.8
2016-03-01,0.0,-0.004,1.0,3,True,0.004,1.5901787959666964,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.013288640378888904,-0.017288640378888904,1.0,3,True,0.004,1.5838180807828297,-0.0040000000000000036,0.0,0.0,0.0,0.2,0.0,0.8
2016-05-01,0.023255375650420396,0.023255375650420396,0.0,0,False,0.0,1.5340199973197683,-0.04573949780779818,0.0,0.0,0.0,0.2,0.0,0.8
2016-06-01,0.01606918124288481,0.01606918124288481,0.0,0,False,0.0,1.5734071754943928,-0.02123810376435664,0.0,0.0,0.0,0.2,0.0,0.8
2016-07-01,0.050679544168192564,0.050679544168192564,0.0,0,False,0.0,1.5668134931253925,-0.02533980430263616,0.0,0.0,0.0,0.2,0.0,0.8
2016-08-01,-0.0022122600509919543,-0.0022122600509919543,0.0,0,False,0.0,1.6324532722420255,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2016-09-01,0.02161457900321855,0.02161457900321855,0.0,0,False,0.0,1.636378622003679,-0.004908592335687967,0.0,0.0,0.0,0.2,0.0,0.8
2016-10-01,-0.021957796071540518,-0.021957796071540518,0.0,0,False,0.0,1.66730246520434,-0.0029013052935199513,0.0,0.0,0.0,0.2,0.0,0.8
2016-11-01,0.041462217308008364,0.041462217308008364,0.0,0,False,0.0,1.633355367257713,-0.02320272495675213,0.0,0.0,0.0,0.2,0.0,0.8
2016-12-01,0.019746189316621532,0.019746189316621532,0.0,0,False,0.0,1.6352404152230295,-0.027204818977091705,0.0,0.0,0.0,0.2,0.0,0.8
2017-01-01,0.035597264952077136,0.035597264952077136,0.0,0,False,0.0,1.6022430993674337,-0.046834733668648765,0.0,0.0,0.0,0.2,0.0,0.8
2017-02-01,0.03327685261082669,0.03327685261082669,0.0,0,False,0.0,1.6315286331437064,-0.029412936930976907,0.0,0.0,0.0,0.2,0.0,0.8
2017-03-01,-0.0002441119881019028,-0.0002441119881019028,0.0,0,False,0.0,1.6881741475493726,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-04-01,0.04202411368345391,0.04202411368345391,0.0,0,False,0.0,1.6972808515246214,-0.0020301861085286754,0.0,0.0,0.0,0.2,0.0,0.8
2017-05-01,0.005833171532742521,0.005833171532742521,0.0,0,False,0.0,1.749043106635824,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-06-01,-0.0006645977082596844,-0.0006645977082596844,0.0,0,False,0.0,1.7839520682360526,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-07-01,0.01995881009172349,0.01995881009172349,0.0,0,False,0.0,1.7642344968300605,-0.02353573343588722,0.0,0.0,0.0,0.2,0.0,0.8
2017-08-01,0.03462567099372334,0.03462567099372334,0.0,0,False,0.0,1.8234709654078873,-0.003855239255070364,0.0,0.0,0.0,0.2,0.0,0.8
2017-09-01,0.026133188805189625,0.026133188805189625,0.0,0,False,0.0,1.8829132741070485,-0.00032862985831549896,0.0,0.0,0.0,0.2,0.0,0.8
2017-10-01,0.04713007734040358,0.04713007734040358,0.0,0,False,0.0,1.8998019704786517,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-11-01,0.01467757613001126,0.01467757613001126,0.0,0,False,0.0,1.9748525254226637,0.0,0.0,0.0,0.0,0.2,0.0,0.8
2017-12-01,0.03491025390701093,0.03491025390701093,0.0,0,False,0.0,1.9849360326281176,-0.013634463242306882,0.0,0.0,0.0,0.2,0.0,0.8
2018-01-01,-0.024390034350905854,-0.024390034350905854,0.0,0,False,0.0,1.9152925616407523,-0.05185675073656737,0.0,0.0,0.0,0.2,0.0,0.8
2018-02-01,0.08496564225465733,0.08496564225465733,0.0,0,False,0.0,1.9804722690953271,-0.01959029659283107,0.0,0.0,0.0,0.2,0.0,0.8
2018-03-01,-0.058365259285232514,-0.058365259285232514,0.0,0,False,0.0,2.0423051453874903,-0.03405646696923148,0.0,0.0,0.0,0.2,0.0,0.8
2018-04-01,0.05162463500543467,0.05162463500543467,0.0,0,False,0.0,1.9040864634121475,-0.09942938261783174,0.0,0.0,0.0,0.2,0.0,0.8
2018-05-01,0.025187763420612044,0.025187763420612044,0.0,0,False,0.0,1.9070173257558822,-0.0980431805933557,0.0,0.0,0.0,0.2,0.0,0.8
2018-06-01,0.004147534137135622,0.004147534137135622,0.0,0,False,0.0,1.9334876854557272,-0.08552356626108493,0.0,0.0,0.0,0.2,0.0,0.8
2018-07-01,0.017090644102974742,0.017090644102974742,0.0,0,False,0.0,1.880941839322678,-0.11037603278621766,0.0,0.0,0.0,0.2,0.0,0.8
2018-08-01,0.012161617994531726,0.012161617994531726,0.0,0,False,0.0,1.8793451947050757,-0.11113119346649325,0.0,0.0,0.0,0.2,0.0,0.8
2018-09-01,-0.05013440795704356,-0.05013440795704356,0.0,0,False,0.0,1.94199283250463,-0.08150090989755476,0.0,0.0,0.0,0.2,0.0,0.8
2018-10-01,-0.028595536525849855,-0.028595536525849855,0.0,0,False,0.0,1.9934570445169182,-0.057160020932912725,0.0,0.0,0.0,0.2,0.0,0.8
2018-11-01,-0.02864981253228338,-0.02864981253228338,0.0,0,False,0.0,2.000301411994489,-0.053922858985014255,0.0,0.0,0.0,0.2,0.0,0.8
2018-12-01,-0.021717225655986574,-0.021717225655986574,0.0,0,False,0.0,2.0187096873966057,-0.04521634682688602,0.0,0.0,0.0,0.2,0.0,0.8
