date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ivv.us,w_tlt.us,w_vt.us,w_xlk.us
2020-11-01,0.12185401376268282,0.12105401376268282,0.2,2,True,0.0008,5.379789963040943,-0.10815125672176262,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2020-12-01,0.022606146301319054,0.022606146301319054,0.0,0,False,0.0,6.030510692067087,-0.00027632695795765105,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-01-01,0.030549367758276436,0.030549367758276436,0.0,0,False,0.0,5.868285202658773,-0.06539016602894676,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-02-01,0.023738026214559005,0.023738026214559005,0.0,0,False,0.0,6.047557605425249,-0.036838426500463095,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-03-01,0.011499189573783975,0.011499189573783975,0.0,0,False,0.0,6.191114686396893,-0.022948289727606985,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-04-01,0.03147101395857037,0.03147101395857037,0.0,0,False,0.0,6.262307487848807,-0.011712986887795207,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-05-01,-0.008471035710608631,-0.008471035710608631,0.0,0,False,0.0,6.470410397773536,-0.021072547859279367,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-06-01,0.0665718645461546,0.0665718645461546,0.0,0,False,0.0,6.415599320231705,-0.02936507726445814,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-07-01,0.030079988879682995,0.030079988879682995,0.0,0,False,0.0,6.842697729160572,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-08-01,0.018661362780651877,0.018661362780651877,0.0,0,False,0.0,7.071401037638117,-0.006558887656185397,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2021-09-01,-0.04271717508790352,-0.04271717508790352,0.0,0,False,0.0,7.20336301776896,-0.004557193760206801,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2021-10-01,0.06164784792013509,0.06084784792013509,0.2,2,True,0.0008,6.89013917395838,-0.047842034645622644,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2021-11-01,0.004932757178388016,0.004932757178388016,0.0,0,False,0.0,7.314901425903134,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2021-12-01,0.01619347324814346,0.01619347324814346,0.0,0,False,0.0,7.35098405842096,-0.03701011075238525,0.0,0.12,0.0,0.0,0.4,0.0,0.48
2022-01-01,-0.04400531695607035,-0.04400531695607035,0.0,0,False,0.0,7.1949902678731785,-0.05744553026752319,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-02-01,-0.03556130774591408,-0.03556130774591408,0.0,0,False,0.0,6.8783724406395805,-0.09892293845646127,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-03-01,0.05242570008739533,0.05242570008739533,0.0,0,False,0.0,6.633768521486984,-0.13096641714479484,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-04-01,-0.06206199394564497,-0.06206199394564497,0.0,0,False,0.0,6.981548480443662,-0.08540672316415354,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-05-01,-0.012636567469499572,-0.012636567469499572,0.0,0,False,0.0,6.450136783755397,-0.15502244901414886,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-06-01,-0.08520832451216231,-0.08520832451216231,0.0,0,False,0.0,6.368629195099977,-0.1657000648473932,0.0,0.2,0.0,0.0,0.0,0.0,0.8
2022-07-01,0.0,-0.004,1.0,3,True,0.004,5.8026650960584805,-0.23984220700450332,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01,-0.0340150856093993,-0.0340150856093993,0.0,0,False,0.0,5.8026650960584805,-0.23984220700450332,0.6,0.0,0.0,0.0,0.4,0.0,0.0
2022-09-01,0.0,0.0,0.0,0,False,0.0,5.605286946053379,-0.26569903940989703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,0.0,0.0,0.0,0,False,0.0,5.605286946053379,-0.26569903940989703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,5.605286946053379,-0.26569903940989703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,0.0,0.0,0.0,0,False,0.0,5.605286946053379,-0.26569903940989703,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.08754638218923949,0.08354638218923949,1.0,2,True,0.004,5.605286946053379,-0.26569903940989703,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-02-01,-0.04030280413690157,-0.04030280413690157,0.0,0,False,0.0,6.07162550115567,-0.20460799228466187,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2023-03-01,0.0806544202066588,0.0766544202066588,1.0,2,True,0.004,5.803614279918812,-0.23971786250133587,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-01,-0.02621895894801778,-0.02941895894801778,0.8,2,True,0.0032,6.225059289338866,-0.18450793690226497,0.0,0.8,0.2,0.0,0.0,0.0,0.0
2023-05-01,0.01928026580543092,0.01608026580543092,0.8,3,True,0.0032,6.02311098249415,-0.21096346667849342,0.0,0.0,0.8,0.0,0.0,0.0,0.2
2023-06-01,-0.013523459644652115,-0.013523459644652115,0.0,0,False,0.0,6.139238163212249,-0.19575063258585879,0.0,0.0,0.8,0.0,0.0,0.0,0.2
2023-07-01,0.029422345268913432,0.02622234526891343,0.8,3,True,0.0032,6.0563208149389975,-0.20661292903430417,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2023-08-01,-0.013261015789215347,-0.013261015789215347,0.0,0,False,0.0,6.214561538688987,-0.1858831579142184,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2023-09-01,-0.056863980210998616,-0.056863980210998616,0.0,0,False,0.0,6.132150140001381,-0.19667917421138426,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2023-10-01,0.004987759901852918,0.004987759901852918,0.0,0,False,0.0,5.73475625448154,-0.2487383666627736,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2023-11-01,0.10529578157445738,0.10529578157445738,0.0,0,False,0.0,5.763359841774542,-0.24499125401221378,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2023-12-01,0.015761901489003183,0.015761901489003183,0.0,0,False,0.0,6.370217320809036,-0.1654920180078785,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-01-01,0.037834541780865136,0.037834541780865136,0.0,0,False,0.0,6.616892433585485,-0.1331772098618026,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2024-02-01,0.051975649446866834,0.051975649446866834,0.0,0,False,0.0,6.867239526823464,-0.10038136679171317,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-03-01,-0.0022473228737105886,-0.0022473228737105886,0.0,0,False,0.0,7.22416876113731,-0.053623104076209405,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-04-01,-0.06428192983661479,-0.06428192983661479,0.0,0,False,0.0,7.207933721436862,-0.055749918521570074,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-05-01,0.07857178600386412,0.07857178600386412,0.0,0,False,0.0,6.744593831688487,-0.11644813600738435,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-06-01,0.07385143254748168,0.07385143254748168,0.0,0,False,0.0,7.258978483204236,-0.04906297850233221,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-07-01,-0.061578088011267476,-0.061578088011267476,0.0,0,False,0.0,7.795064443020218,-0.011163955399066228,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-08-01,0.012618601836716623,0.012618601836716623,0.0,0,False,0.0,7.315059278694417,-0.09763569918719872,0.0,0.0,0.0,0.12,0.4,0.0,0.48
2024-09-01,0.04555791532618461,0.04555791532618461,0.0,0,False,0.0,7.546103076875937,-0.06913481252857245,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-10-01,0.014077663332048252,0.014077663332048252,0.0,0,False,0.0,7.889887801894914,-0.026726535137655993,0.0,0.0,0.0,0.2,0.0,0.0,0.8
2024-11-01,-0.017606689113556187,-0.02080668911355619,0.8,3,True,0.0032,7.97535591734211,-0.04165956866109477,0.0,0.0,0.8,0.0,0.0,0.0,0.2
2024-12-01,-0.02337010314362238,-0.02337010314362238,0.0,0,False,0.0,7.875982787908152,-0.05360051383172415,0.0,0.0,0.48,0.0,0.4,0.0,0.12
2025-01-01,0.04381935059191462,0.04381935059191462,0.0,0,False,0.0,7.550928438164183,-0.09265992747680674,0.0,0.0,0.8,0.0,0.0,0.0,0.2
2025-02-01,0.013131397092980902,0.013131397092980902,0.0,0,False,0.0,7.865939989456248,-0.05480728377403099,0.0,0.0,0.8,0.0,0.0,0.0,0.2
2025-03-01,0.028827397250911206,0.028827397250911206,0.0,0,False,0.0,7.933797506186572,-0.04665334023509515,0.0,0.0,0.48,0.0,0.4,0.0,0.12
