date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_efa.us,w_gld.us,w_hyg.us,w_rsp.us,w_spy.us,w_tlt.us,w_vnq.us,w_xle.us,w_xlf.us,w_xli.us,w_xlp.us,w_xlv.us
2015-02-01,0.008936043482256144,0.008936043482256144,0.0,0,False,0.0,1.7249124165013703,-0.019734124096215888,0.0,0.0,0.0,0.0,0.0,0.1583497808383489,0.18308442546893963,0.15856579369271148,0.0,0.0,0.0,0.25,0.25
2015-03-01,-0.004170120836835656,-0.0042735142176698005,0.025848345208536183,3,True,0.00010339338083414473,1.737667360541306,-0.012485503081143379,0.0,0.0,0.0,0.0,0.0,0.17943561032903377,0.15723608026040345,0.1633283094105628,0.0,0.0,0.0,0.25,0.25
2015-04-01,-0.010002214788055318,-0.010002214788055318,0.0,0,False,0.0,1.7302421635881358,-0.0186452762359276,0.0,0.0,0.0,0.0,0.0,0.17943561032903377,0.15723608026040345,0.1633283094105628,0.0,0.0,0.0,0.25,0.25
2015-05-01,0.006680044944250257,0.006515746904717355,0.04107450988322553,3,True,0.00016429803953290213,1.7126544778207473,-0.028620618919816376,0.0,0.0,0.0,0.0,0.0,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.0,0.0,0.25,0.25
2015-06-01,-0.015954931641818944,-0.015954931641818944,0.0,0,False,0.0,1.724095086706561,-0.022131760996283,0.0,0.0,0.0,0.0,0.0,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.0,0.0,0.25,0.25
2015-07-01,0.0348230030915863,0.0348230030915863,0.0,0,False,0.0,1.696587267454162,-0.0377335819042931,0.0,0.0,0.0,0.0,0.0,0.22051012021225933,0.15103380305509567,0.12845607673264509,0.0,0.0,0.0,0.25,0.25
2015-08-01,-0.07906854742257714,-0.07921607844742123,0.036882756211024215,3,True,0.00014753102484409687,1.7525017976841435,-0.006020108771463417,0.0,0.0,0.0,0.0,0.0,0.206567161870745,0.12809400518558572,0.16533883294366924,0.0,0.0,0.0,0.25,0.25
2015-09-01,0.008169881171314342,0.004682257192056684,0.8719059948144143,6,True,0.003487623979257657,1.6080679562561202,-0.08793975882948935,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2015-10-01,0.022874594217410248,0.021670678227342484,0.3009789975169407,3,True,0.0012039159900677629,1.6192538849323397,-0.08159534983454764,0.5,0.0,0.0,0.0,0.0,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.002248578464272948,0.00024857846427294794,0.5,3,True,0.002,1.649083129478891,-0.06467686833056785,0.0,0.0,0.0,0.0,0.0,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.25,0.0,0.0,0.25
2015-12-01,-0.026321691552632538,-0.026321691552632538,0.0,0,False,0.0,1.649485639845054,-0.06444857343780042,0.0,0.0,0.0,0.0,0.0,0.14273587740384072,0.1990210024830593,0.15824312011309996,0.0,0.25,0.0,0.0,0.25
2016-01-01,0.005423974398648945,0.0014239743986489452,1.0,8,True,0.004,1.6252302190393872,-0.07820570656369996,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2016-02-01,0.002338593603617767,0.002338593603617767,0.0,0,False,0.0,1.6275092444348103,-0.07691309424361947,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
2016-03-01,0.0037672126107551364,0.0007672126107551363,0.75,5,True,0.003,1.6264213811622432,-0.07753010600290366,0.5,0.0,0.21828358047641963,0.0,0.0,0.0,0.2817164195235804,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.004537788634762785,-0.007677669495393857,0.784970215157768,7,True,0.003139880860631072,1.6274224486477713,-0.07696232287612303,0.0,0.0,0.0,0.0,0.0,0.14845282123165549,0.21502978484223198,0.13651739392611256,0.0,0.0,0.25,0.25,0.0
2016-05-01,-0.0024082037376301647,-0.0030020150225567865,0.14845282123165546,4,True,0.0005938112849266219,1.6117983323677314,-0.08582397278775133,0.0,0.0,0.12936404633422915,0.0,0.0,0.0,0.21634621356241246,0.15428974010335839,0.0,0.0,0.25,0.25,0.0
2016-06-01,0.05373552243911972,0.05373552243911972,0.0,0,False,0.0,1.6069619944621554,-0.08856703566602142,0.0,0.0,0.12936404633422915,0.0,0.0,0.0,0.21634621356241246,0.15428974010335839,0.0,0.0,0.25,0.25,0.0
2016-07-01,0.014273475609245283,0.014273475609245283,0.0,0,False,0.0,1.6933129367743889,-0.03959070915929963,0.0,0.0,0.12936404633422915,0.0,0.0,0.0,0.21634621356241246,0.15428974010335839,0.0,0.0,0.25,0.25,0.0
2016-08-01,-0.010400686985848912,-0.01054612605479986,0.0363597672377369,3,True,0.0001454390689509476,1.7172326086354002,-0.02602400533848248,0.0,0.0,0.13401103602004089,0.0,0.0,0.0,0.17998644632467553,0.18600251765528353,0.0,0.0,0.25,0.25,0.0
2016-09-01,-0.014645188862000204,-0.015316001957015742,0.16770327375388472,4,True,0.0006708130950155389,1.6982322486594572,-0.03680058529243624,0.0,0.0,0.0,0.0,0.0,0.16770327375388477,0.15031786373650363,0.18197886250961162,0.0,0.0,0.25,0.25,0.0
2016-10-01,-0.02989540383669444,-0.03170884535030453,0.453360378402522,6,True,0.001813441513610088,1.6829764377782293,-0.04545334060507822,0.0,0.0,0.16769886678031315,0.0,0.0,0.20336478537609362,0.0,0.1289363478435932,0.25,0.0,0.25,0.0,0.0
2016-11-01,0.025328980125464612,0.02381615781021708,0.3782055788118834,5,True,0.0015128223152475336,1.6272369881234112,-0.07706751194473016,0.0,0.0,0.1217944211881166,0.24650891947695783,0.0,0.0,0.13169665933492555,0.0,0.25,0.0,0.25,0.0,0.0
2016-12-01,0.02392071884661439,0.022264457088377293,0.4140654395592744,6,True,0.0016562617582370977,1.6656898461557812,-0.05525790941253905,0.0,0.0,0.1320025409419666,0.21414013925260902,0.0,0.15385731980542441,0.0,0.0,0.25,0.25,0.0,0.0,0.0
2017-01-01,-0.012040489523206627,-0.012568499686974493,0.13200254094196656,4,True,0.0005280101637678662,1.6907461067773526,-0.04104655782355082,0.0,0.0,0.0,0.21928674535226655,0.0,0.18632556943272877,0.0,0.09438768521500465,0.25,0.25,0.0,0.0,0.0
2017-02-01,0.04938997943772116,0.04782427042352274,0.3914272535496055,6,True,0.001565709014198422,1.6668927520723353,-0.05457564803416293,0.0,0.1414272535496055,0.0,0.19228019498805843,0.0,0.1662925514623361,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-03-01,-0.022281157548390686,-0.02255305956303314,0.06797550366061361,3,True,0.00027190201464245443,1.748744934230252,-0.008150917842355332,0.0,0.11015836273398176,0.0,0.260255698648672,0.0,0.12958593861734619,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-04-01,0.012914040746909146,0.012714880578873627,0.04979004200887956,3,True,0.00019916016803551826,1.7125049693457515,-0.02870541678873184,0.0,0.13845856013781502,0.0,0.21046565663979247,0.0,0.15107578322239254,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-05-01,0.016245267871297066,0.016245267871297066,0.0,0,False,0.0,1.7342748610231047,-0.01635802028956279,0.0,0.13845856013781502,0.0,0.21046565663979247,0.0,0.15107578322239254,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-06-01,0.019126819308392586,0.019126819308392586,0.0,0,False,0.0,1.762448620702882,-0.0003784928397135845,0.0,0.13845856013781502,0.0,0.21046565663979247,0.0,0.15107578322239254,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-07-01,0.01012224480803945,0.009883927783914339,0.05957925603127782,3,True,0.00023831702412511127,1.786686361324966,-0.004871767117692993,0.0,0.10014792943472477,0.0,0.2700449126710703,0.0,0.12980715789420497,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-08-01,-0.00343164388120917,-0.00343164388120917,0.0,0,False,0.0,1.8043415302634722,0.0,0.0,0.10014792943472477,0.0,0.2700449126710703,0.0,0.12980715789420497,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2017-09-01,0.008424666979591383,0.00631402584758415,0.5276602830018081,7,True,0.0021106411320072327,1.7943544240308436,-0.009396863106398534,0.0,0.12780821243653293,0.0,0.2429535179247841,0.0,0.129238269638683,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2017-10-01,0.0013757024017857665,0.00037570240178576644,0.25,2,True,0.001,1.8051103840271852,-0.006286133321799503,0.0,0.12780821243653293,0.0,0.2429535179247841,0.0,0.129238269638683,0.0,0.0,0.0,0.0,0.25,0.0,0.25
2017-11-01,0.016445751753968656,0.016445751753968656,0.0,0,False,0.0,1.8057860850392615,-0.01269760417809862,0.0,0.12780821243653293,0.0,0.2429535179247841,0.0,0.129238269638683,0.0,0.0,0.0,0.0,0.25,0.0,0.25
2017-12-01,0.019453384992122083,0.018481570920422945,0.2429535179247841,4,True,0.0009718140716991364,1.833699845928872,-0.005449884233294178,0.0,0.17533349545352106,0.0,0.0,0.0,0.19355950431943458,0.0,0.13110700022704433,0.0,0.0,0.25,0.0,0.25
2018-01-01,0.05053614073895748,0.0490117127380493,0.3811070002270443,6,True,0.0015244280009081772,1.8257302609248383,-0.020452951424584476,0.0,0.17898316841138565,0.1273154539687143,0.0,0.0,0.1937013776199,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2018-02-01,-0.05255442873923383,-0.05255442873923383,0.0,0,False,0.0,1.9150717761099922,-0.010810873721978642,0.0,0.17898316841138565,0.1273154539687143,0.0,0.0,0.1937013776199,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2018-03-01,-0.01928130548151255,-0.01967436970388647,0.0982660555934796,3,True,0.0003930642223739184,1.813713086869881,-0.06316552408070886,0.0,0.14176799909490254,0.22558150956219392,0.0,0.0,0.13265049134290352,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2018-04-01,0.0028914817929902767,0.0028914817929902767,0.0,0,False,0.0,1.801663319159597,-0.0693895723601946,0.0,0.14176799909490254,0.22558150956219392,0.0,0.0,0.13265049134290352,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2018-05-01,0.01156439917145965,0.01056439917145965,0.25,2,True,0.001,1.8050659230482007,-0.06763203052305522,0.0,0.14176799909490254,0.22558150956219392,0.0,0.0,0.13265049134290352,0.0,0.0,0.25,0.25,0.0,0.0,0.0
2018-06-01,-0.014450915492746649,-0.016581976711298706,0.5327653046380145,6,True,0.0021310612185520585,1.8220492350840798,-0.0588596660594094,0.5,0.17453330373291712,0.20554048985903178,0.0,0.0,0.11992620640805109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,0.011326415737750893,0.010062429753708323,0.31599649601064234,4,True,0.0012639859840425692,1.8017193487017866,-0.06936063150556149,0.5,0.09734131253733792,0.0,0.3159964960106424,0.0,0.08666219145201974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0030943261924718146,0.001830340208429245,0.3159964960106424,4,True,0.0012639859840425697,1.8175229978389669,-0.061197596533699494,0.5,0.15718124894930038,0.0,0.0,0.0,0.19329382074795157,0.0,0.14952493030274805,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.022556688622830667,0.020556688622830666,0.5,3,True,0.002,1.8294249536771263,-0.05504989729682641,0.0,0.15718124894930038,0.0,0.0,0.0,0.19329382074795157,0.0,0.14952493030274805,0.25,0.0,0.0,0.0,0.25
2018-10-01,-0.06120877371292809,-0.06257594626223846,0.3417931373275925,4,True,0.0013671725493103698,1.864396899380288,-0.03698589110870221,0.0,0.06178978496266422,0.0,0.34179313732759253,0.0,0.09641707770974332,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2018-11-01,0.016976153732398556,0.0157289945925479,0.3117897849626642,5,True,0.0012471591398506567,1.7480965744398602,-0.09705832194330721,0.25,0.0,0.0,0.4024637996334575,0.0,0.09753620036654247,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2018-12-01,-0.07768537607554013,-0.07908372642659837,0.3495875877645605,5,True,0.001398350351058242,1.7728517242260882,-0.08427158188823691,0.0,0.0,0.0,0.3133766583772497,0.0,0.0870357538581898,0.0,0.0995875877645605,0.0,0.0,0.0,0.25,0.25
2019-01-01,0.029855777664850647,0.027855777664850645,0.5,4,True,0.002,1.6454217573462284,-0.15009278983041163,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
2019-02-01,0.011466753705184834,0.009466753705184834,0.5,4,True,0.002,1.687775693272885,-0.12821577540392026,0.0,0.0,0.0,0.20597009572671965,0.0,0.0,0.20516948415808178,0.08886042011519854,0.0,0.0,0.0,0.25,0.25
2019-03-01,0.017596381621172573,0.016775703684540247,0.20516948415808178,4,True,0.0008206779366323272,1.7057279983507618,-0.11894289843074846,0.0,0.0,0.0,0.2826697181081937,0.0,0.10318422613669295,0.0,0.11414605575511334,0.0,0.0,0.0,0.25,0.25
2019-04-01,0.0012592994466780298,0.001153850978678517,0.026362116999878206,3,True,0.00010544846799951282,1.7355596077495208,-0.10353402237464249,0.0,0.0,0.0,0.25630760110831546,0.0,0.10997771565309819,0.0,0.1337146832385863,0.0,0.0,0.0,0.25,0.25
2019-05-01,-0.004971375518576266,-0.0059966059230095285,0.2563076011083155,4,True,0.001025230404433262,1.735963607792111,-0.10332534484404998,0.0,0.0,0.0,0.0,0.0,0.17737791257302638,0.17756773330098546,0.14505435412598813,0.0,0.0,0.0,0.25,0.25
2019-06-01,0.021037618848252598,0.018921478218835136,0.5290351573543655,6,True,0.0021161406294174616,1.7189189155337203,-0.11212941394113785,0.25,0.0,0.0,0.2790351573543654,0.0,0.0,0.12808711923744182,0.09287772340819272,0.0,0.0,0.0,0.25,0.0
2019-07-01,0.015228741304142186,0.013112600674724724,0.5290351573543655,6,True,0.0021161406294174616,1.7476607399503394,-0.09728344287259516,0.0,0.0,0.16299650142934277,0.0,0.25,0.0,0.20730536928849902,0.1296981292821582,0.0,0.0,0.0,0.25,0.0
2019-08-01,0.03667461953388724,0.03655247239710533,0.03053678419547748,3,True,0.0001221471367819099,1.7740586905848585,-0.08364814938154297,0.0,0.0,0.1412009167809257,0.0,0.25,0.0,0.1985641697414386,0.16023491347763566,0.0,0.0,0.0,0.25,0.0
2019-09-01,-0.003147320217486491,-0.003147320217486491,0.0,0,False,0.0,1.8318396277736504,-0.05380264934007428,0.0,0.0,0.1412009167809257,0.0,0.25,0.0,0.1985641697414386,0.16023491347763566,0.0,0.0,0.0,0.25,0.0
2019-10-01,0.014431065792575382,0.014247770792040907,0.045823750133618904,3,True,0.0001832950005344756,1.825739531598825,-0.05695352278547816,0.0,0.0,0.1538704731966753,0.0,0.25,0.0,0.1527404196078197,0.19338910719550498,0.0,0.0,0.0,0.25,0.0
2019-11-01,-0.005499762492991778,-0.005499762492991778,0.0,0,False,0.0,1.8520868988994337,-0.04334435702733885,0.0,0.0,0.1538704731966753,0.0,0.25,0.0,0.1527404196078197,0.19338910719550498,0.0,0.0,0.0,0.25,0.0
2019-12-01,0.021947676203777255,0.020947676203777254,0.25,2,True,0.001,1.8542109189206806,-0.04224724018021886,0.0,0.0,0.1538704731966753,0.0,0.0,0.0,0.1527404196078197,0.19338910719550498,0.0,0.25,0.0,0.25,0.0
2020-01-01,-0.007424121356414527,-0.008878109638084797,0.3634970704175674,5,True,0.0014539882816702696,1.8787029243577453,-0.029596421677583695,0.0,0.1755744242294145,0.0,0.0,0.0,0.18792264618815296,0.0,0.13650292958243257,0.0,0.25,0.0,0.25,0.0
2020-02-01,-0.016039124322700084,-0.018287433737947473,0.5620773538118471,7,True,0.002248309415247388,1.85465144968686,-0.042019693490255694,0.0,0.0,0.18115325065147744,0.0,0.0,0.18927566457303552,0.129571084775487,0.0,0.0,0.0,0.0,0.25,0.25
2020-03-01,-0.08059774524273536,-0.0813548479010275,0.18927566457303552,4,True,0.0007571026582921421,1.7641330498535452,-0.08877502556719741,0.0,0.0,0.18900850515722575,0.0,0.0,0.0,0.17639264101532304,0.1345988538274512,0.0,0.0,0.0,0.25,0.25
2020-04-01,0.022041891139103587,0.01950349572379378,0.6345988538274512,6,True,0.002538395415309805,1.6166058946364612,-0.16497700378646596,0.5,0.0,0.29924323750442877,0.0,0.0,0.0,0.20075676249557128,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-01,0.0007389357432880852,0.0007389357432880852,0.0,0,False,0.0,1.6522389457808704,-0.14657151780527955,0.5,0.0,0.29924323750442877,0.0,0.0,0.0,0.20075676249557128,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-01,0.0077516632539953645,0.007337340793969323,0.10358061500651036,3,True,0.00041432246002604147,1.6527747786441598,-0.14629474486732474,0.5,0.0,0.2371656047799432,0.0,0.0,0.10358061500651035,0.15925378021354647,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.03698568965692725,0.03682609512309752,0.03989863345743215,3,True,0.00015959453382972862,1.6653207136567527,-0.13981441204206835,0.5,0.0,0.19726697132251103,0.0,0.0,0.11449559818087267,0.1882374304966163,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.001126994321049687,0.001126994321049687,0.0,0,False,0.0,1.7267740276978325,-0.1080720247427982,0.5,0.0,0.19726697132251103,0.0,0.0,0.11449559818087267,0.1882374304966163,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,-0.011099866696595802,-0.011325742706659923,0.05646900251603044,3,True,0.00022587601006412178,1.7283296158238355,-0.10726851916227365,0.5,0.0,0.14079796880648057,0.0,0.0,0.14466456171597525,0.21453746947754412,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,-0.018183278153959658,-0.020183278153959656,0.5,3,True,0.002,1.7057270967054512,-0.1189433641562363,0.0,0.0,0.14079796880648057,0.0,0.0,0.14466456171597525,0.21453746947754412,0.0,0.0,0.0,0.0,0.25,0.25
2020-11-01,0.042422005233818616,0.042422005233818616,0.0,0,False,0.0,1.6531156494496595,-0.14611867538602785,0.0,0.0,0.14079796880648057,0.0,0.0,0.14466456171597525,0.21453746947754412,0.0,0.0,0.0,0.0,0.25,0.25
2020-12-01,0.013329566654808805,0.011329566654808805,0.5,4,True,0.002,1.7197976419223546,-0.11167552672946579,0.0,0.0,0.14079796880648057,0.0,0.25,0.14466456171597525,0.21453746947754412,0.0,0.0,0.0,0.25,0.0,0.0
2021-01-01,-0.0078751198276264,-0.0078751198276264,0.0,0,False,0.0,1.7579703086444203,-0.09195825695736215,0.0,0.0,0.14079796880648057,0.0,0.25,0.14466456171597525,0.21453746947754412,0.0,0.0,0.0,0.25,0.0,0.0
2021-02-01,0.03971135766917592,0.03885320779126574,0.21453746947754412,4,True,0.0008581498779101764,1.7426293602262706,-0.09988229382706648,0.0,0.16531068830285714,0.14713466836657854,0.0,0.25,0.18755464333056426,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2021-03-01,0.03588974837438603,0.03488974837438603,0.25,2,True,0.001,1.8100197064969883,-0.06507326025522198,0.0,0.16531068830285714,0.14713466836657854,0.0,0.0,0.18755464333056426,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2021-04-01,0.04606683932140169,0.045361724292063185,0.1762787573346251,4,True,0.0007051150293385005,1.8736587811329253,-0.032201865343782,0.0,0.17940862792367138,0.0,0.0,0.0,0.1584105543625177,0.0,0.16218081771381088,0.0,0.25,0.25,0.0,0.0
2021-05-01,0.02841718336455768,0.02841718336455768,0.0,0,False,0.0,1.94876973602628,-0.006446956987984032,0.0,0.17940862792367138,0.0,0.0,0.0,0.1584105543625177,0.0,0.16218081771381088,0.0,0.25,0.25,0.0,0.0
2021-06-01,0.0026365442498792,0.0016365442498792,0.25,2,True,0.001,2.0021441346672892,0.0,0.0,0.17940862792367138,0.0,0.0,0.0,0.1584105543625177,0.0,0.16218081771381088,0.25,0.25,0.0,0.0,0.0
2021-07-01,-0.018998231554616333,-0.019119221278002377,0.03024743084651127,3,True,0.00012098972338604508,2.0071799987344563,-0.012217844379990406,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2021-08-01,0.019678468660077726,0.019678468660077726,0.0,0,False,0.0,1.972187898329241,-0.029438309106486704,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2021-09-01,0.014688653469879381,0.014688653469879381,0.0,0,False,0.0,2.010997536078296,-0.010339141289567255,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2021-10-01,0.062224083385037404,0.062224083385037404,0.0,0,False,0.0,2.0405363820145315,-0.005608555682247829,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2021-11-01,-0.055903732771204334,-0.055903732771204334,0.0,0,False,0.0,2.1675068879992057,-0.0019492231991337094,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2021-12-01,0.06720184902015441,0.06720184902015441,0.0,0,False,0.0,2.046335162152753,-0.0618401980300477,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.25,0.0,0.0,0.0
2022-01-01,0.006929549404981236,0.005929549404981236,0.25,2,True,0.001,2.1056807256707857,-0.03463271845993576,0.0,0.16043186516683922,0.0,0.0,0.0,0.18865798520902896,0.0,0.15091014962413177,0.25,0.0,0.0,0.0,0.25
2022-02-01,-0.019239720862231142,-0.01935846947873226,0.029687154125278586,3,True,0.00011874861650111434,2.117900344541791,-0.029030530005083266,0.0,0.19011901929211786,0.0,0.0,0.0,0.16275153150204524,0.0,0.14712944920583695,0.25,0.0,0.0,0.0,0.25
2022-03-01,0.05839219841607694,0.05750120865845734,0.22274743940490033,4,True,0.0008909897576196013,2.075301811466779,-0.0485601906848232,0.0,0.0,0.22274743940490027,0.0,0.0,0.13749247934056158,0.0,0.1397600812545381,0.25,0.0,0.0,0.0,0.25
2022-04-01,-0.049746600317374434,-0.04986498350067147,0.02959579582425946,3,True,0.00011838318329703785,2.1962232199363982,-0.004035010377881454,0.0,0.0,0.19315164358064082,0.0,0.0,0.14729364127987624,0.0,0.1595547151394829,0.25,0.0,0.0,0.0,0.25
2022-05-01,0.021699976703142002,0.020699976703142,0.25,2,True,0.001,2.095580855224123,-0.06399419049803357,0.0,0.0,0.19315164358064082,0.0,0.0,0.14729364127987624,0.0,0.1595547151394829,0.25,0.0,0.0,0.25,0.0
2022-06-01,-0.04203585505763768,-0.044035855057637685,0.5,4,True,0.002,2.1346360283389725,-0.046549924944894405,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2022-07-01,0.012274432140940983,0.010274432140940983,0.5,2,True,0.002,2.0408149680956016,-0.08845575607639566,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2022-08-01,-0.0006982246900430755,-0.0026982246900430756,0.5,2,True,0.002,2.061733083307841,-0.079112533974668,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2022-09-01,-0.02276354210009629,-0.02276354210009629,0.0,0,False,0.0,2.0602935303647976,-0.07975552034019773,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0
2022-10-01,0.0,-0.002,0.5,3,True,0.002,1.978293475257472,-0.11638141705451444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,0.0,0.0,0.0,0,False,0.0,1.9743368883069574,-0.11814865422040521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-01,-0.012865846394120278,-0.01686584639412028,1.0,5,True,0.004,1.9664395407537298,-0.12167605960352346,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
2023-01-01,0.04214890367295143,0.04114890367295143,0.25,2,True,0.001,1.950978972203723,-0.1285816304121774,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
2023-02-01,-0.04099654616932372,-0.04199654616932372,0.25,2,True,0.001,2.0291462089877457,-0.09366768874289444,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-03-01,-0.023830841904115885,-0.026830841904115884,0.75,4,True,0.003,1.940120348078432,-0.1334317106365377,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0
2023-04-01,-0.010525113880281545,-0.013525113880281544,0.75,4,True,0.003,1.8922069253859852,-0.1548325751660321,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-05-01,-0.027630916245231743,-0.028993137040526668,0.3405551988237309,3,True,0.0013622207952949238,1.8641315356862658,-0.16737264385269635,0.0,0.17290410208086623,0.15944480117626908,0.0,0.0,0.16765109674286469,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-06-01,0.04468628485173112,0.04468628485173112,0.0,0,False,0.0,1.8126238733536237,-0.19037890059389107,0.0,0.17290410208086623,0.15944480117626908,0.0,0.0,0.16765109674286469,0.0,0.0,0.25,0.0,0.25,0.0,0.0
2023-07-01,0.024230343264213645,0.023230343264213645,0.25,2,True,0.001,1.892078276570152,-0.15489003705718518,0.0,0.17290410208086623,0.15944480117626908,0.0,0.25,0.16765109674286469,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023-08-01,-0.01671261930791572,-0.01686358071539403,0.03774035186957739,3,True,0.00015096140747830955,1.9356937995312324,-0.13540885942843106,0.0,0.13516375021128887,0.17419993792986843,0.0,0.25,0.19063631185884275,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023-09-01,-0.06301642839254168,-0.06301642839254168,0.0,0,False,0.0,1.9033432859629738,-0.14985844201780052,0.0,0.13516375021128887,0.17419993792986843,0.0,0.25,0.19063631185884275,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023-10-01,0.013363128029396288,0.011246909508903292,0.5290546301232489,6,True,0.0021162185204929955,1.7998749856018468,-0.19607328025507353,0.5,0.14398427233198194,0.19443404593242422,0.0,0.0,0.1615816817355938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.03493744471956355,0.03493744471956355,0.0,0,False,0.0,1.8200671174893197,-0.18705432367041663,0.5,0.14398427233198194,0.19443404593242422,0.0,0.0,0.1615816817355938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.00675424664537756,0.00675424664537756,0.0,0,False,0.0,1.8836556117924985,-0.15865207904364353,0.5,0.14398427233198194,0.19443404593242422,0.0,0.0,0.1615816817355938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,0.008914882194511453,0.008750165728823343,0.041179116422027554,3,True,0.0001647164656881102,1.902120129155251,-0.1504047735397297,0.5,0.1620630867258337,0.15325492951039668,0.0,0.0,0.18468198376376962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,0.015737924966172753,0.015737924966172753,0.0,0,False,0.0,1.9187612023952472,-0.14297192207510878,0.5,0.1620630867258337,0.15325492951039668,0.0,0.0,0.18468198376376962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
