date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_spy.us,w_tlt.us,w_vea.us,w_vt.us,w_vwo.us,w_xlk.us
2014-05-01,0.020789561467982297,0.019989561467982298,0.2,2,True,0.0008,1.888867546083218,-0.00042981735118963194,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.2,0.0,0.0,0.36000000000000004
2014-06-01,0.027607402372128654,0.026807402372128655,0.2,2,True,0.0008,1.9303200242144882,0.0,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
2014-07-01,-0.007518996129834629,-0.008078996129834629,0.13999999999999999,4,True,0.00056,1.9809143233294193,0.0,0.0,0.034999999999999996,0.175,0.0,0.195,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2014-08-01,0.029886603327541915,0.029466603327541915,0.10500000000000001,2,True,0.00042,1.9651941078675683,-0.022647180967205083,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.13999999999999999,0.0,0.0,0.2,0.36000000000000004
2014-09-01,-0.03376392490288993,-0.03376392490288993,0.0,0,False,0.0,2.0311359793203136,0.0,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.13999999999999999,0.0,0.0,0.2,0.36000000000000004
2014-10-01,0.019185730410247792,0.018385730410247794,0.2,2,True,0.0008,1.9609868111616677,-0.038241606365883585,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2014-11-01,0.023497688015129994,0.022697688015129995,0.2,2,True,0.0008,1.9966348044033149,-0.020758186017912683,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2014-12-01,0.007314651356700822,0.006514651356700821,0.2,2,True,0.0008,2.0402827322202537,-0.006366337296765168,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-01-01,0.020214559369764407,0.020214559369764407,0.0,0,False,0.0,2.00855605943249,-0.027800122242580216,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-02-01,0.008666824773829795,0.008666824773829795,0.0,0,False,0.0,2.0400856158769827,-0.01253889476668768,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-03-01,-0.020458277827901203,-0.0212582778279012,0.2,2,True,0.0008,2.0626641989195793,-0.0016102002097878598,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2015-04-01,-0.0005139645433254181,-0.001313964543325418,0.2,2,True,0.0008,2.017234189743752,-0.02359965335939862,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-05-01,-0.007981319833000747,-0.009341319833000747,0.33999999999999997,6,True,0.00136,2.0134553744267034,-0.02542871049327844,0.0,0.10500000000000001,0.034999999999999996,0.0,0.265,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2015-06-01,-0.02412222977891474,-0.02534222977891474,0.305,6,True,0.00122,1.9949485329953311,-0.034386563022592354,0.0,0.034999999999999996,0.10500000000000001,0.0,0.22999999999999998,0.0,0.2,0.06999999999999999,0.0,0.0,0.0,0.36000000000000004
2015-07-01,-0.0033852195988222766,-0.004465219598822277,0.27,5,True,0.00108,1.944723354085138,-0.05869701856976328,0.0,0.10500000000000001,0.06999999999999999,0.2,0.22999999999999998,0.0,0.0,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2015-08-01,-0.046395488623582566,-0.047615488623582565,0.30500000000000005,5,True,0.0012200000000000002,1.9456736693325778,-0.05823703819577608,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-09-01,0.009184537582813516,0.008104537582813516,0.27,4,True,0.00108,1.8511382060869885,-0.10399496732077695,0.0,0.034999999999999996,0.13999999999999999,0.2,0.125,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2015-10-01,0.05676364616665025,0.05568364616665025,0.27,4,True,0.00108,1.8661224632529045,-0.09674214860228658,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.36000000000000004
2015-11-01,-0.0014276627682181442,-0.002227662768218144,0.2,2,True,0.0008,1.964772950429634,-0.04899242754096611,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2015-12-01,-0.03453716974892342,-0.03453716974892342,0.0,0,False,0.0,1.9603983429065117,-0.05110986552794361,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.2,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2016-01-01,-0.006703414660985637,-0.007503414660985638,0.2,2,True,0.0008,1.9086473067299707,-0.07615888061934639,0.2,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2016-02-01,0.02062652439223322,0.02062652439223322,0.0,0,False,0.0,1.8943361701094725,-0.08308588930684568,0.2,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.36000000000000004
2016-03-01,0.012098173792252698,0.009498173792252698,0.65,5,True,0.0026000000000000003,1.928382876001869,-0.06660628787815415,0.45,0.034999999999999996,0.06999999999999999,0.0,0.10500000000000001,0.0,0.0,0.33999999999999997,0.0,0.0,0.0,0.0
2016-04-01,-0.011751895644050221,-0.014351895644050221,0.65,5,True,0.0026000000000000003,1.9466383339270923,-0.05777011231812401,0.0,0.034999999999999996,0.06999999999999999,0.0,0.195,0.0,0.0,0.13999999999999999,0.0,0.0,0.2,0.36000000000000004
2016-05-01,0.009055849254330178,0.007695849254330178,0.33999999999999997,6,True,0.00136,1.9213141304065569,-0.07002776748853778,0.0,0.10500000000000001,0.13999999999999999,0.0,0.16,0.0,0.0,0.034999999999999996,0.2,0.0,0.0,0.36000000000000004
2016-06-01,0.030535844270574992,0.029315844270574994,0.30500000000000005,5,True,0.0012200000000000002,1.9337145980399981,-0.0640255784728263,0.0,0.10500000000000001,0.034999999999999996,0.0,0.195,0.0,0.0,0.30500000000000005,0.0,0.0,0.0,0.36000000000000004
2016-07-01,0.022456567611851917,0.022036567611851916,0.10500000000000001,3,True,0.00042,1.99192524574302,-0.035849922475926665,0.0,0.06999999999999999,0.13999999999999999,0.0,0.125,0.0,0.0,0.30500000000000005,0.0,0.0,0.0,0.36000000000000004
2016-08-01,0.00606175018825087,0.00498175018825087,0.27,5,True,0.00108,2.0344574600881247,-0.01526308677727739,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
2016-09-01,0.009301755295982718,0.009301755295982718,0.0,0,False,0.0,2.0467898329798038,-0.011244547229888768,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
2016-10-01,-0.014535704617133001,-0.015095704617133,0.14,4,True,0.0005600000000000001,2.0671193364896165,-0.005477260603901746,0.0,0.175,0.06999999999999999,0.0,0.16,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2016-11-01,-0.01041314950796029,-0.01041314950796029,0.0,0,False,0.0,2.035931539917812,-0.020482186703133287,0.0,0.175,0.06999999999999999,0.0,0.16,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2016-12-01,0.03225944786827868,0.03145944786827868,0.2,2,True,0.0008,2.0131192955403527,-0.03145750649699264,0.0,0.175,0.06999999999999999,0.0,0.16,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2017-01-01,0.022098670264661373,0.022098670264661373,0.0,0,False,0.0,2.0573364836011643,-0.014180210595777565,0.0,0.175,0.06999999999999999,0.0,0.16,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2017-02-01,0.035756563821958326,0.034956563821958324,0.2,2,True,0.0008,2.101118643468384,-0.003457832146471329,0.0,0.175,0.06999999999999999,0.0,0.16,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2017-03-01,-0.005340797579894273,-0.006560797579894273,0.30500000000000005,5,True,0.0012200000000000002,2.173592404480932,0.0,0.0,0.06999999999999999,0.10500000000000001,0.0,0.22999999999999998,0.0,0.2,0.034999999999999996,0.0,0.0,0.0,0.36000000000000004
2017-04-01,0.014605408248642558,0.013525408248642559,0.27,5,True,0.00108,2.162946135457591,-0.0048980061769600125,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.10500000000000001,0.0,0.0,0.2,0.36000000000000004
2017-05-01,0.02689373377101914,0.026093733771019142,0.2,2,True,0.0008,2.190413013593651,0.0,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.10500000000000001,0.2,0.0,0.0,0.36000000000000004
2017-06-01,-0.017135042558723574,-0.017135042558723574,0.0,0,False,0.0,2.249321398029815,0.0,0.0,0.034999999999999996,0.10500000000000001,0.0,0.195,0.0,0.0,0.10500000000000001,0.2,0.0,0.0,0.36000000000000004
2017-07-01,0.0358647235122649,0.035584723512264896,0.06999999999999999,3,True,0.00028,2.220325430442561,-0.020386137788939496,0.0,0.06999999999999999,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.10500000000000001,0.2,0.0,0.0,0.36000000000000004
2017-08-01,0.021433476435566284,0.020213476435566285,0.30500000000000005,6,True,0.0012200000000000002,2.2965076385957044,-0.00045125093349984713,0.0,0.034999999999999996,0.10500000000000001,0.0,0.265,0.0,0.0,0.034999999999999996,0.0,0.0,0.2,0.36000000000000004
2017-09-01,-0.005353293607304262,-0.005913293607304262,0.13999999999999999,3,True,0.00056,2.34441617227431,0.0,0.0,0.034999999999999996,0.21000000000000002,0.0,0.125,0.0,0.0,0.06999999999999999,0.0,0.0,0.2,0.36000000000000004
2017-10-01,0.03768416434231753,0.036184164342317526,0.375,5,True,0.0015,2.3338332603256062,-0.009481232176873355,0.0,0.10500000000000001,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.06999999999999999,0.2,0.0,0.0,0.36000000000000004
2017-11-01,0.009411587133161302,0.008611587133161302,0.2,2,True,0.0008,2.4162146244156144,0.0,0.0,0.10500000000000001,0.034999999999999996,0.0,0.22999999999999998,0.0,0.0,0.06999999999999999,0.0,0.0,0.2,0.36000000000000004
