date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_tlt.us
2022-11-01,0.0955118036983782,0.0955118036983782,0.0,0,False,0.0,1.3621559275334603,-0.42291194519725706,0.0,1.0
2022-12-01,-0.03834180739339332,-0.03834180739339332,0.0,0,False,0.0,1.4922578970906186,-0.3677932241902585,0.0,1.0
2023-01-01,0.06896104607425935,0.06896104607425935,0.0,0,False,0.0,1.4081721184995444,-0.4034168245599784,0.0,1.0
2023-02-01,-0.06989747102157762,-0.06989747102157762,0.0,0,False,0.0,1.505281140843879,-0.362275824711331,0.0,1.0
2023-03-01,0.06476321319076161,0.06476321319076161,0.0,0,False,0.0,1.4000657959224172,-0.40685113177333,0.0,1.0
2023-04-01,-0.030091566041162587,-0.030091566041162587,0.0,0,False,0.0,1.4837765623878165,-0.3713864082353727,0.0,1.0
2023-05-01,0.002548507093036445,0.002548507093036445,0.0,0,False,0.0,1.4391274019703952,-0.3903023756463301,0.0,1.0
2023-06-01,-0.007408911542613028,-0.007408911542613028,0.0,0,False,0.0,1.4427950283620996,-0.38874855692605736,0.0,1.0
2023-07-01,-0.035947029575700506,-0.035947029575700506,0.0,0,False,0.0,1.4402632538003763,-0.3898211630994707,0.0,1.0
2023-08-01,-0.030628571687947415,-0.030628571687947415,0.0,0,False,0.0,1.3884900680192196,-0.4117552797960006,0.0,1.0
2023-09-01,-0.08059748666951505,-0.08059748666951505,0.0,0,False,0.0,1.3459626004328897,-0.4297723753788254,0.0,1.0
2023-10-01,-0.017687914998185672,-0.017687914998185672,0.0,0,False,0.0,1.2585489672135954,-0.4668058474932165,0.0,1.0
2023-11-01,0.09617460982005244,0.09617460982005244,0.0,0,False,0.0,1.2362878600604672,-0.4762369403402861,0.0,1.0
2023-12-01,0.057211641925879464,0.057211641925879464,0.0,0,False,0.0,1.3551873626270503,-0.4258642324393562,0.0,1.0
2024-01-01,0.0025008779916024793,0.0025008779916024793,0.0,0,False,0.0,1.4410237048214403,-0.3894989920530816,0.0,1.0
2024-02-01,-0.03535225064206837,-0.03535225064206837,0.0,0,False,0.0,1.444627529290206,-0.38797220351845596,0.0,1.0
2024-03-01,-0.017077726439480134,-0.017077726439480134,0.0,0,False,0.0,1.393556694790307,-0.4096087635795841,0.0,1.0
2024-04-01,-0.03976024540252687,-0.03976024540252687,0.0,0,False,0.0,1.3697579147787724,-0.4196913036074382,0.0,1.0
2024-05-01,0.03786647844936386,0.03786647844936386,0.0,0,False,0.0,1.3152960039451143,-0.44276451978522724,0.0,1.0
2024-06-01,-0.015326217856383773,-0.015326217856383773,0.0,0,False,0.0,1.3433690873963489,-0.43087113754188633,0.0,1.0
2024-07-01,0.06359000430456141,0.06359000430456141,0.0,0,False,0.0,1.3227803201013815,-0.43959373047627504,0.0,1.0
2024-08-01,0.02893691666488163,0.02893691666488163,0.0,0,False,0.0,1.406895926350618,-0.4039574933849579,0.0,1.0
2024-09-01,0.010823917142634754,0.010823917142634754,0.0,0,False,0.0,1.4243141408512987,-0.39657813003810805,0.0,1.0
2024-10-01,-0.07456480738797722,-0.07456480738797722,0.0,0,False,0.0,1.439730799096956,-0.39004674171558695,0.0,1.0
2024-11-01,0.03694125473770993,0.03694125473770993,0.0,0,False,0.0,1.332377549371753,-0.43552778893523325,0.0,1.0
2024-12-01,-0.06348833426707379,-0.06348833426707379,0.0,0,False,0.0,1.378284203447319,-0.41607907446174275,0.0,1.0
2025-01-01,0.010333847935160012,0.010333847935160012,0.0,0,False,0.0,1.2872437281281197,-0.45464908671093396,0.0,1.0
2025-02-01,0.053325343087163635,0.053325343087163635,0.0,0,False,0.0,1.290038303956263,-0.45346514271739846,0.0,1.0
2025-03-01,-0.008119153450186767,-0.008119153450186767,0.0,0,False,0.0,1.3525206650577923,-0.42699399980437214,0.0,1.0
2025-04-01,-0.027039719193687417,-0.027039719193687417,0.0,0,False,0.0,1.3415393422336395,-0.43164632344783815,0.0,1.0
2025-05-01,-0.03623364559515896,-0.03623364559515896,0.0,0,False,0.0,1.3052644951323582,-0.44701444726450823,0.0,1.0
2025-06-01,0.03885825692265521,0.03885825692265521,0.0,0,False,0.0,1.2697943932129139,-0.4620416344657653,0.0,1.0
2025-07-01,0.00017593966442452924,0.00017593966442452924,0.0,0,False,0.0,1.3191363899833277,-0.4411375100841446,0.0,1.0
2025-08-01,-0.021232181913065973,-0.021232181913065973,0.0,0,False,0.0,1.3193684783971116,-0.44103918400520936,0.0,1.0
2025-09-01,0.04637974622877761,0.04637974622877761,0.0,0,False,0.0,1.3010365882203838,-0.4488056332267031,0.0,1.0
2025-10-01,0.008671516364581633,0.008671516364581633,0.0,0,False,0.0,1.3613783350163997,-0.4232413783730259,0.0,1.0
2025-11-01,-0.007281255817966348,-0.007281255817966348,0.0,0,False,0.0,1.3766239441425725,-0.41678245635310907,0.0,1.0
2025-12-01,-0.015780842971464093,-0.015780842971464093,0.0,0,False,0.0,1.3666003930401323,-0.42102901248592817,0.0,1.0
2026-01-01,-0.0017126033197084611,-0.0017126033197084611,0.0,0,False,0.0,1.3470439978895346,-0.42931423285482395,0.0,1.0
2026-02-01,0.038794046582651065,0.038794046582651065,0.0,0,False,0.0,1.3485918781814814,-0.42865846121466766,0.0,1.0
2026-03-01,-0.03354038380524704,-0.03354038380524704,0.0,0,False,0.0,1.4151264959394445,-0.4004705479494708,0.0,1.0
2026-04-01,-0.0075353582193369295,-0.0075353582193369295,0.0,0,False,0.0,1.3676626101326614,-0.4205789958737949,0.0,1.0
2026-05-01,-0.0016353229762878785,-0.0016353229762878785,0.0,0,False,0.0,1.3573567824421178,-0.42494514069969413,0.0,1.0
2026-06-01,0.0005850005850005502,0.0005850005850005502,0.0,0,False,0.0,1.3551370657087705,-0.42588554112373367,0.0,1.0
2026-07-01,0.0,0.0,0.0,0,False,0.0,1.3559298216849662,-0.4255496838294337,0.0,1.0
