date,gross_return,net_return,turnover,operations,signal_changed,trade_cost,equity,drawdown,w__CASH,w_dbc.us,w_gld.us,w_hyg.us,w_iau.us,w_ief.us,w_ivv.us,w_lqd.us,w_qqq.us,w_shy.us,w_spy.us,w_tlt.us,w_vnq.us,w_vt.us,w_vwo.us,w_xle.us,w_xlk.us
2015-05-01,0.0027259876434971965,0.00205932097683053,0.16666666666666663,5,True,0.0006666666666666665,1.769435878981773,-0.015036745402478457,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.09999999999999999,0.0,0.09999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.4
2015-06-01,-0.02829101919301857,-0.028957685859685237,0.16666666666666663,5,True,0.0006666666666666665,1.773425528025642,-0.012815891991722284,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.4
2015-07-01,0.0200826481214188,0.0192826481214188,0.19999999999999998,4,True,0.0007999999999999999,1.7250888926969759,-0.03972266505716593,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-08-01,-0.04072503937013936,-0.04072503937013936,0.0,0,False,0.0,1.759641934282343,-0.020488582205996808,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-09-01,0.0064081460040422596,0.0064081460040422596,0.0,0,False,0.0,1.6897229159515665,-0.059409271376703265,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-10-01,0.05990079408403806,0.05990079408403806,0.0,0,False,0.0,1.7146562680844364,-0.04553002547888085,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2015-11-01,0.002440054016870667,0.001640054016870667,0.19999999999999998,4,True,0.0007999999999999999,1.7938239091857555,-0.006592064191270897,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
2015-12-01,-0.01936059823856412,-0.020160598238564118,0.19999999999999998,4,True,0.0007999999999999999,1.7976942622102263,-0.0044486880275337315,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-01-01,-0.0003439061371411922,-0.0003439061371411922,0.0,0,False,0.0,1.7574405765826258,-0.026740915566277668,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-02-01,0.015642293034293722,0.015642293034293722,0.0,0,False,0.0,1.7600616123578734,-0.025289403115230313,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2016-03-01,0.002306436732666284,0.00030643673266628375,0.5,3,True,0.002,1.7823666506891072,-0.012937018930082922,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-01,-0.016914131123481852,-0.02051413112348185,0.8999999999999999,7,True,0.0036,1.7818782051108348,-0.013207516893222748,0.0,0.0,0.13333333333333333,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.4
2016-05-01,0.0153848058593241,0.014584805859324099,0.19999999999999998,4,True,0.0007999999999999999,1.7464220091233151,-0.03284292608095052,0.0,0.0,0.06666666666666667,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.4
